djokovic_mu,djokovic_mu_carpet,djokovic_mu_clay,djokovic_mu_grass,djokovic_mu_hard,djokovic_sigma,djokovic_sigma_carpet,djokovic_sigma_clay,djokovic_sigma_grass,djokovic_sigma_hard,djokovic_time,djokovic_time_carpet,djokovic_time_clay,djokovic_time_grass,djokovic_time_hard,federer_mu,federer_mu_carpet,federer_mu_clay,federer_mu_grass,federer_mu_hard,federer_sigma,federer_sigma_carpet,federer_sigma_clay,federer_sigma_grass,federer_sigma_hard,federer_time,federer_time_carpet,federer_time_clay,federer_time_grass,federer_time_hard,nadal_mu,nadal_mu_carpet,nadal_mu_clay,nadal_mu_grass,nadal_mu_hard,nadal_sigma,nadal_sigma_carpet,nadal_sigma_clay,nadal_sigma_grass,nadal_sigma_hard,nadal_time,nadal_time_carpet,nadal_time_clay,nadal_time_grass,nadal_time_hard
3.38470144999586,,0.9349534532041593,0.7170574684159535,0.7383053036991218,0.34035651326579053,,0.22860476957153347,0.2979999526658911,0.21396762802477418,38388,,38829,40348,38745,3.327002814585452,,0.12995816782125214,0.8840990021442119,0.8016955756041995,0.3262965620055178,,0.24770446659637874,0.28417293650603104,0.19555539859014887,36274,,36659,37422,36428,3.4991793408169625,,1.2844989586237103,0.18667096149653042,0.5177530614123996,0.28548840991687763,,0.22693183640320913,0.2703856187758618,0.20528088467713723,37723,,37807,39277,38045
3.4002023751365327,,0.937018330185908,0.7985312857621545,0.7427560610793118,0.3371219597771704,,0.2269238731731748,0.3091198580003133,0.2121758691459426,38402,,38850,40712,38766,3.3341299068268855,,0.13016218837832838,0.8860016498802485,0.8024384274072048,0.3237998764456985,,0.24724586544608274,0.28430271624011033,0.19458570147297882,36281,,36666,37429,36435,3.4999025522849445,,1.2868685077510333,0.22477038636302804,0.5163944431097918,0.28462075520756763,,0.22673318211976132,0.27366782388050004,0.20487640234749138,37730,,37821,39606,38052
3.4418717393416665,,0.9379426802148874,0.8515976956476274,0.7457153443825973,0.33552890027459475,,0.22592928411908691,0.31741434323798595,0.21120280939948968,38444,,38864,41083,38780,3.3442423122061804,,0.13043300531857047,1.0145784495995358,0.8025366921326511,0.32202867140793406,,0.24682877362956207,0.28763466422646905,0.19370941889761703,36302,,36673,37779,36442,3.5140988189898863,,1.300994482191602,0.2252118057687767,0.5138225249632951,0.2846629700675406,,0.2265653206774027,0.27391944052272715,0.20436438122707629,37737,,37905,39620,38066
3.473899768967136,,0.9385920296542388,0.9092752817191467,0.7490563115794203,0.33292771089846596,,0.22358188489425576,0.3234741807640844,0.21026817773326192,38458,,38913,41447,38794,3.3486553214171426,,0.13324759406588838,1.0189033476127363,0.8022376306232465,0.3208425784441211,,0.2453385920249386,0.28775385360102756,0.19296502631414508,36309,,36715,37793,36449,3.5438875666712826,,1.348684594506187,0.10361450954594636,0.4877440085284621,0.2875138318520928,,0.22239027484355942,0.2824609215073417,0.199772316604821,37751,,38087,40334,38192
3.525776761451795,,0.9371281306005474,0.9627708517404469,0.7976580066509827,0.3318939088952287,,0.22336609936655635,0.3322115106185755,0.19905192777225603,38479,,38920,41811,38941,3.349197385506462,,0.15511292550272704,1.0897716660390644,0.8018322579076074,0.3215818174718389,,0.22996030378251164,0.2936145403508489,0.1922659657120977,36316,,36995,38143,36456,3.6122812469011643,,1.3778005224527012,0.10277158221718664,0.48625051718116247,0.28880597531383156,,0.21902646710404863,0.28237870794603487,0.19939800559897858,37793,,38171,40348,38199
3.53756123815734,,0.9355561273147373,0.9789395348258235,0.803204264388626,0.3342233417605584,,0.22190660278894564,0.34223462435352126,0.19786417385941743,38493,,39004,42182,38955,3.3599378290846915,,0.15549989175947254,1.092596408585939,0.7892470209208938,0.3227850055957543,,0.22875689463412652,0.29380295897798286,0.185716935675006,36330,,37016,38157,36526,3.6232368538062674,,1.3901336329964022,0.02321703800459679,0.484473147880434,0.28630055961937056,,0.21760177292088664,0.28494208853322395,0.1986914169657659,37807,,38206,40698,38213
3.5561295491601386,,0.9337053872999879,0.9702268373449199,0.8188132512870593,0.3377852621404927,,0.21705882757762215,0.3513384263124228,0.19517877005630999,38521,,39185,42546,38990,3.382079570334178,,0.15591815864234695,1.1364901829096774,0.7883089301175156,0.3232669668920804,,0.22850387919200377,0.30009312892967577,0.1850464722284337,36344,,37023,38507,36533,3.634591466706119,,1.4041005271269162,0.02051458835372448,0.48323861337337326,0.28635255996349457,,0.21635662458718943,0.2851256468765397,0.1979703198053258,37814,,38255,40712,38227
3.56423204841362,,0.9345040039946542,1.0099544178692317,0.8207323805400738,0.3405049610319192,,0.2165445078809523,0.35897884750842957,0.19472534538789316,38556,,39199,42910,38997,3.4350937197796165,,0.15758749756620583,1.1369210946208086,0.7872791348553007,0.3191527230133669,,0.2280931458411672,0.30031884681571225,0.1843982806854008,36372,,37037,38521,36540,3.6472259690675286,,1.412272942575297,-0.10147495218792629,0.4786890848274617,0.2868638080256921,,0.21589257179349605,0.2959629059731573,0.1965598662787004,37821,,38276,41069,38262
3.5847459944057096,,0.9339266516604571,1.0099430587481564,0.8292014192329363,0.3417149123500952,,0.21638628686610067,0.35916832210514715,0.19350097398804114,38577,,39207,42917,39018,3.4691816187840154,,0.16078468938932722,1.1358276052784144,0.785212850751801,0.315485561246978,,0.22773504346848614,0.3045807054004702,0.18268524856931345,36386,,37079,38878,36561,3.6534420527942966,,1.4784236718253978,-0.10445947948873689,0.47728529591220115,0.2892792513542642,,0.2131914156329066,0.2964342015971232,0.19565261837750034,37828,,38388,41083,38283
3.603418782053072,,0.9330341250332654,1.0534517612902385,0.8602636773998978,0.34144954285447165,,0.21632100251693423,0.37379807938920656,0.18932300035193708,38591,,39214,43267,39081,3.5708716545511217,,0.17681262244383295,1.1352751603581361,0.7807432461138447,0.30407111724120006,,0.22052250897126927,0.3046291861799123,0.1813006908492838,36414,,37359,38892,36582,3.6316505835672843,,1.4830522609154138,-0.14022617828321987,0.4826837750034076,0.30158200020847054,,0.21303166548485095,0.3080437828237151,0.19223088456437212,37856,,38395,41447,38353
3.628068694893669,,0.9324594747792553,1.055895674434704,0.8666864539595919,0.34280162759760285,,0.21634612291729655,0.37474148537662166,0.18833810761477024,38647,,39228,43281,39095,3.6239212376363237,,0.17909509449272357,1.1084937332709175,0.7779170146251437,0.29756911750455295,,0.21960135898663738,0.3057983798930183,0.1805585037000263,36428,,37380,39256,36596,3.6250732689537117,,1.5194173456310474,-0.123292981334173,0.4819270815295015,0.30755882344857854,,0.21189964233114444,0.3125394652888308,0.1919765345945311,37877,,38451,41797,38360
3.630254980630696,,0.9293880470512684,1.0917840313320961,0.8798616087773339,0.3422818797740649,,0.21701768320188125,0.41009251581884354,0.1865280555268917,38654,,39284,43645,39123,3.650323363580519,,0.17946460611411702,1.0647808402247758,0.7757030484380861,0.29465326260238306,,0.2193798518484055,0.3017014706490438,0.1802266510333487,36435,,37387,39606,36603,3.6358224315596543,,1.5227171526140344,-0.12125452536036779,0.4813638292088398,0.31102520317785537,,0.21182635495087634,0.3126643660115049,0.19174624781657496,37898,,38458,41811,38367
3.6557637746099845,,0.9407817540901563,,0.8832879514095044,0.32674117794464014,,0.21774120985189163,,0.18611403778748675,38731,,39368,,39130,3.6720137199872087,,0.17854814190845902,1.06203764978299,0.7534878097523134,0.29306618758067704,,0.21938194227937413,0.30148386210464506,0.17170173445770204,36442,,37401,39620,36736,3.6454786445454688,,1.5292791021758947,-0.07008417330699361,0.4793113010807586,0.3119194276653115,,0.21193989899674107,0.3197630200155539,0.19104679954275472,37905,,38472,42161,38402
3.676610493430869,,0.9621703465049122,,0.8869535400179759,0.31944846210608707,,0.2170570835696456,,0.18579119286336052,38745,,39556,,39137,3.683406819616656,,0.18074511960582262,1.0053343619132826,0.7522031253517946,0.2936217951395576,,0.21944636631372347,0.2999465348884937,0.17106410209901338,36449,,37443,39984,36743,3.6631503222010404,,1.5372706871088204,-0.07023132511569266,0.4747331588388628,0.31311938705677667,,0.21238543274654098,0.32010293254968025,0.1905238765032004,37912,,38493,42168,38430
3.6981006473963,,0.9639415347364487,,0.8899683593261734,0.3146364579249314,,0.21694969056387334,,0.18551315535521615,38766,,39571,,39144,3.692928397532999,,0.19454380956032782,0.9174909435070862,0.7511611329690098,0.2946703392879004,,0.2193980389532875,0.2956333891926185,0.17048550381981495,36456,,37541,40334,36750,3.9675952693275263,,1.5487552342125097,-0.0697735328245799,0.47046829919531996,0.2966234168198273,,0.21374504584544285,0.3210397351594656,0.19057471223614572,37989,,38535,42182,38444
3.7086086957887496,,0.9637254358652922,,0.8962715481645888,0.31375767386516606,,0.21700786031610547,,0.18528684802904796,38780,,39577,,39158,3.656897179122048,,0.2231547890257155,0.915146599937054,0.7519904934537613,0.29150314007012257,,0.21597432291622135,0.29558950396995765,0.16938352442484056,36526,,37737,40348,36764,3.9916946030154263,,1.576514993653168,-0.006520185563485633,0.44275926082065303,0.2930197014892564,,0.2171114554596836,0.36535558918089645,0.1895849547629113,37996,,38640,42917,38570
3.7294195257806892,,0.963453547704174,,0.9376597197781061,0.31197313973630136,,0.21729658290063122,,0.18206051317562336,38794,,39591,,39297,3.657084908736737,,0.22198456007062048,0.8848199104279357,0.7520182556123146,0.28865762968705666,,0.21579099144528835,0.2952419489027655,0.16793745896082185,36533,,37744,40712,36785,4.004199967062609,,1.6158365842141889,0.03365234887788309,0.44020067120768036,0.292238248265364,,0.21861119955858432,0.3870541489604794,0.18953094880690585,38003,,38822,43281,38577
3.789636120371149,,0.9618570383285981,,0.9378730912853855,0.3073753368442967,,0.21989972389978493,,0.18186694913687276,38822,,39731,,39305,3.6611536448190916,,0.2207767712164145,0.8775660594091446,0.7518788696938508,0.285761000021876,,0.21587349175385107,0.2895919360513213,0.166829649941653,36540,,37751,41069,36806,4.030217442039546,,1.6166513512831835,0.056810150265263634,0.43660456741131226,0.2929946362161943,,0.2185903966647141,0.416983911962965,0.18946180892426534,38024,,38829,43645,38591
3.804625070739191,,0.9776226389300186,,0.9398648999939511,0.3047509761541565,,0.21863546980043236,,0.18163711559324117,38829,,39913,,39319,3.6784532385625,,0.22033101096389632,0.8780460896222528,0.7494430014681875,0.27900801053444946,,0.21623090224658145,0.2894110999803127,0.16622807311501694,36561,,37765,41083,36820,4.05654943396267,,1.6177997023188215,,0.4336174175642265,0.2899292568910178,,0.2186167057640623,,0.1894623658755119,38045,,38843,,38605
3.8856851384491597,,0.9769305009466946,,0.9433025227985626,0.2974167487104456,,0.21859000573356988,,0.18147747324288063,38850,,39928,,39360,3.67058934648249,,0.2239598688207033,0.8499550782686617,0.747073808818061,0.2766789280861409,,0.2173503867927365,0.28782338092927207,0.1661017796319843,36575,,37807,41433,36827,4.057374607186631,,1.6178870209687612,,0.3916627217778117,0.2906512184430548,,0.21887603549141338,,0.18680804485657904,38052,,38864,,38759
3.9442485400822522,,0.9757084934207096,,0.9435640011303879,0.2916120448198148,,0.21871832968324376,,0.1813644488026966,38864,,39935,,39381,3.6634658129677047,,0.23541863253547451,0.8487235221575059,0.7447591363881052,0.2758310693531834,,0.22043340742002673,0.28782070073668203,0.1660467584569371,36582,,37905,41447,36834,4.0532878406389194,,1.6078302152405692,,0.3879005520063543,0.2958913191841399,,0.22025685199081177,,0.18635273386398854,38066,,39004,,38773
4.000811715296716,,0.9739310755471429,,0.953545952673153,0.2874847321499718,,0.2188826299901427,,0.1798497315897905,38885,,39941,,39459,3.6529768963019014,,0.2608690920426125,0.8716112911471913,0.7430557719903769,0.2768405028610479,,0.2233001594829228,0.2858624050838719,0.16606224669326086,36596,,38108,41797,36841,4.029137745852467,,1.6241429899995496,,0.3845924808973936,0.3064715428393853,,0.2180245727509444,,0.18623433799569972,38087,,39185,,38780
4.023958935950347,,0.970680621740543,,0.9520515485347122,0.2856491795363547,,0.21956435269759106,,0.17929479475911764,38892,,39956,,39487,3.6414306621771373,,0.26153443723190145,0.8718161894418444,0.7422886435569229,0.27724465504580587,,0.22333935161379434,0.2858352734444718,0.16610715787153202,36603,,38115,41811,36848,4.030787919003514,,1.623871856108904,,0.3792543544334728,0.30724907337606944,,0.2178849148005621,,0.18627527158868618,38171,,39193,,38794
4.0768955409616305,,0.9645427833272853,,0.9528904538918059,0.28388740027243325,,0.22260869832497207,,0.1788179781646528,38913,,40019,,39508,3.6233573656257048,,0.26196865539468644,0.873259325489676,0.7397737649370849,0.277641899612351,,0.22376769934105892,0.28718061624419394,0.16611685067293216,36631,,38129,42168,36897,4.032409878168872,,1.6231668805596533,,0.3420508111918633,0.30465729705126804,,0.21792029238588326,,0.1834451180141044,38178,,39207,,38934
4.085047824632952,,0.9473544180841075,,0.9529120130998687,0.2842743032106846,,0.2266510418224877,,0.17866409251688126,38920,,40277,,39518,3.6133871056814284,,0.2691158676420365,0.8723446194104579,0.7394603282428288,0.277367671016934,,0.22531755576417173,0.2871430278624942,0.16611826380615305,36638,,38171,42182,36904,4.0396405693625015,,1.6224093437769935,,0.340069577107503,0.30255423683548693,,0.21804869668268034,,0.18321853386471895,38192,,39214,,38941
4.126170955201643,,0.9461917519420034,,0.9515181230607698,0.28833908925624685,,0.22685586062208093,,0.17865392454449364,38941,,40291,,39532,3.604405626733955,,0.3044522218203727,0.8347506230721725,0.7415478936590347,0.2754099729079634,,0.22956235928870108,0.28964663418048175,0.16627603817541964,36652,,38451,42525,36932,4.044729400162021,,1.621778755619374,,0.3372049699245787,0.3008697453214984,,0.21848067804670657,,0.1830174986366507,38199,,39228,,38955
4.170910247413905,,0.9456794574670954,,0.9570990593784808,0.2909538076710849,,0.22707348130446153,,0.1760554613380225,38955,,40299,,39648,3.6024723381578503,,0.3100557832018235,0.8345305508775194,0.7413449197499908,0.27358614918470087,,0.22944540721695586,0.28968847611215925,0.16634609820080626,36659,,38479,42532,36939,4.053952155499733,,1.6073463202136917,,0.3304702564057915,0.2993274711549134,,0.22273208609409265,,0.1826561310545628,38206,,39368,,38997
4.298898436201446,,0.9478209300051339,,0.9569545812150981,0.29369223129069155,,0.22783145132940064,,0.175784752495083,38990,,40320,,39655,3.5996115784013787,,0.31192504811422256,0.8352319613803543,0.7392799274801385,0.27236216044822864,,0.2296329666335248,0.2900216179928983,0.16698200311767095,36666,,38493,42546,36960,4.057494120268486,,1.6200789974913057,,0.32408448990775063,0.3002417129019482,,0.22449598243816496,,0.18047126953755674,38213,,39556,,39081
4.311745472775549,,1.0084737861439845,,0.9560441157528411,0.29444986581774735,,0.2345964296596654,,0.17542813679738914,38997,,40656,,39669,3.6022394182320037,,0.38128343300817186,0.8630368492060936,0.7384486430653588,0.2709030632542617,,0.22775265200804842,0.30128861949243974,0.16720666580501112,36673,,38822,42896,36967,4.077022449497757,,1.619560081888373,,0.3234002043177438,0.3007802615719992,,0.22455978706820515,,0.18028794807901363,38227,,39564,,39088
4.332396696017033,,1.0087308123189762,,0.9554090279389168,0.29597151322648346,,0.23455343864417186,,0.17530621663661664,39004,,40662,,39683,3.59309198254154,,0.38575282164755886,0.8644635079191983,0.7316896562927917,0.2703055479289869,,0.2273752719964084,0.3014749384011731,0.16876757237516626,36687,,38843,42903,37128,4.089699705490944,,1.6188002356101683,,0.3233014864372364,0.3034550106794784,,0.22464974157247852,,0.18013288901899926,38255,,39571,,39095
4.3748349186479185,,1.0080948863366508,,0.952454186880955,0.3018263545373265,,0.23460840025465082,,0.17539107728480682,39018,,40669,,39711,3.5873612124139522,,0.39016371880290385,0.8665682143784343,0.7293454618467419,0.2709139215426071,,0.22728582487710214,0.30209471887851846,0.16778792525027605,36694,,38864,42917,37163,4.103260997236636,,1.6188263831361986,,0.32354134118319094,0.30382770062350445,,0.2247689357584428,,0.1796024318083774,38262,,39577,,39137
4.636661249950851,,1.0061487072070872,,0.9492689723957564,0.3009332195789504,,0.23494219167207167,,0.17553915089461333,39081,,40683,,39745,3.5963932968824075,,0.42445944133980107,0.8919791867560312,0.7292067110045405,0.2716754244230029,,0.22687481153526778,0.3211598078100135,0.16755816127817075,36701,,39004,43260,37170,4.1432728906834555,,1.6184922604063192,,0.32308277281302156,0.304183923413804,,0.22520404177542758,,0.17953324918332572,38276,,39591,,39144
4.693068428960222,,0.9962442102848971,,0.9514662611250839,0.2955718320732771,,0.2381967117583843,,0.17497982868627981,39095,,41012,,39815,3.6127040183257297,,0.4579502842952775,0.8916595106447789,0.7296068881202117,0.2736860616126829,,0.22241864056842905,0.3215730195569318,0.16738745971515032,36715,,39185,43267,37177,4.179445962514533,,1.6105967588615417,,0.32122685032875653,0.30515074167951134,,0.22925060471331257,,0.17971186815612117,38283,,39731,,39158
4.803757515227692,,0.9949978352314413,,0.9522285803527459,0.2830573255397042,,0.23807435044960834,,0.1748263879337329,39123,,41033,,39823,3.6403884003153015,,0.4613656476198435,0.8924231269177982,0.7300748269626615,0.2718465892951151,,0.22173525215028736,0.3227273734871735,0.16723450252307182,36736,,39207,43281,37184,4.673243203878948,,1.637705322141604,,0.30709195793569494,0.28910364694269997,,0.23179685279471648,,0.17879454140004475,38353,,39913,,39297
4.838516059477007,,0.9944548791953842,,0.953433602374814,0.2793868947047731,,0.23811062282856205,,0.17475268141445868,39130,,41040,,39830,3.6532241307082813,,0.4624815896304252,0.9397899881889392,0.7305628497204396,0.2700149333303759,,0.22159338775387719,0.35533205499947085,0.16723055830291297,36743,,39214,43631,37191,4.707189830171636,,1.6382513994412138,,0.3064351735623735,0.2868433702830481,,0.23183882687081267,,0.1786374943900911,38360,,39921,,39305
4.873372312008645,,0.9936517683793712,,0.9597378165975285,0.27697988544152924,,0.2384481618824548,,0.17460217634707031,39137,,41054,,39858,3.66788016874008,,0.46516012052035943,0.939781803733708,0.7414649247570007,0.26889513540434823,,0.22162049844535991,0.3568171037458923,0.16613026217971355,36750,,39228,43645,37261,4.747631176275797,,1.6382576344444655,,0.306650060892152,0.28459323618321425,,0.23191800510203872,,0.17838449028022235,38367,,39928,,39319
4.907134157939294,,0.9878675544464048,,0.9612299544496037,0.27483482731396636,,0.2433349132360787,,0.17459326796150332,39144,,41376,,39865,3.73198941581471,,0.4964221100055356,,0.7408965721696987,0.26608425137194813,,0.22233660891318696,,0.1660133691348903,36764,,39368,,37268,4.859145237382746,,1.6377310463970838,,0.30900236019225347,0.2805289987280878,,0.23220941632162248,,0.17713612363609368,38388,,39941,,39381
4.966524938012429,,0.9846591638866699,,0.9638568950026377,0.27511109575530635,,0.24340839121920324,,0.1747120786828038,39158,,41397,,39882,3.8157252915975723,,0.5447720295889417,,0.7397133842234195,0.2617637724402635,,0.21962423015804425,,0.16546368396959665,36785,,39550,,37303,4.906428918048558,,1.638079721592762,,0.3133254816543662,0.2792824267784101,,0.2327783677831565,,0.1755107184965589,38395,,39956,,39445
5.011256393286556,,0.9839917262348908,,0.965493709603846,0.2769234893904479,,0.24348038307925893,,0.17488189592695885,39185,,41404,,39895,3.894394280618089,,0.5451717397419361,,0.738488250021077,0.25899872992244855,,0.2194820496890237,,0.16540839678514482,36806,,39556,,37310,4.948792858139354,,1.6956888717562484,,0.3146511416228426,0.2784275458219502,,0.23842346978266296,,0.17513838912202298,38402,,40277,,39459
5.054907967175027,,0.9843742477445051,,0.9770791914385947,0.2752696409813039,,0.2437903488963021,,0.17480395767783974,39199,,41419,,40033,3.921483642381419,,0.5465472557240002,,0.737653648883329,0.256783537312476,,0.2193950615626936,,0.16538011103382805,36820,,39571,,37324,5.089452040186685,,1.697312865941005,,0.31805965467811786,0.2721010044928365,,0.2383762881229286,,0.1745090870180152,38430,,40291,,39494
5.067188981975911,,1.0083928747972841,,0.9776072240439425,0.2751929127869712,,0.24716220495571498,,0.17467098881482498,39207,,41740,,40039,3.9187904501191815,,0.5471313151204771,,0.7364278575936952,0.25821930568743046,,0.2194214997139755,,0.16547594785897377,36827,,39577,,37331,5.133135631849869,,1.698415341244852,,0.32088829210148034,0.27078805771837255,,0.23842175905995858,,0.1743088607487955,38444,,40305,,39508
5.0756255783478705,,1.0119272692231533,,0.9788505278089571,0.27547471154922987,,0.24701526732264217,,0.1745337680353209,39214,,41768,,40054,3.916333200853509,,0.5485302111162914,,0.7043316183734171,0.2604426816249746,,0.21969896132262834,,0.16619512863579086,36834,,39591,,37464,5.160555464166986,,1.6988934835137093,,0.3231686663738751,0.2703566424577622,,0.23858648117259584,,0.17424678693576126,38451,,40320,,39518
5.1015752028626915,,1.011470058678388,,0.9813396376990233,0.2764296048667385,,0.24717413422709822,,0.17440557414543081,39228,,41783,,40089,3.920749984788645,,0.5631238713893403,,0.7026700046166365,0.26351329084395514,,0.22325205419275496,,0.16605794961038775,36841,,39731,,37471,5.178382643434995,,1.707299157690121,,0.3267717484647954,0.2710297193253299,,0.23551070912128472,,0.17435946298877522,38458,,40641,,39532
5.118619018593065,,1.0301831017411718,,0.9807739425100032,0.2777875041067041,,0.24923054532765174,,0.17441767200058142,39242,,42104,,40095,3.9365886923898534,,0.5845745837556053,,0.7010931708524882,0.26663413228869837,,0.22492857566762034,,0.16583361246298917,36848,,39913,,37485,5.206222176771384,,1.7068552546666744,,0.3613399488489239,0.2742240982416667,,0.23528089195792565,,0.17442465549507455,38472,,40649,,39648
5.155745695304243,,1.029544159205286,,0.9807404783546467,0.2785068785833547,,0.24895868398282156,,0.17456479192261817,39256,,42132,,40117,4.077912560150357,,0.5871837273268901,,0.700271858981077,0.2686695677698947,,0.2248994333448608,,0.16572695168964105,36897,,39928,,37492,5.223486476279071,,1.7055732714990668,,0.36278933899522803,0.2777332344233447,,0.2349810200953693,,0.17435193777279248,38493,,40662,,39655
