aggasi_mu,aggasi_sigma,aggasi_time,borg_mu,borg_sigma,borg_time,connors_mu,connors_sigma,connors_time,courier_mu,courier_sigma,courier_time,djokovic_mu,djokovic_sigma,djokovic_time,edberg_mu,edberg_sigma,edberg_time,federer_mu,federer_sigma,federer_time,hewitt_mu,hewitt_sigma,hewitt_time,kuerten_mu,kuerten_sigma,kuerten_time,lendl_mu,lendl_sigma,lendl_time,mcenroe_mu,mcenroe_sigma,mcenroe_time,murray_mu,murray_sigma,murray_time,nadal_mu,nadal_sigma,nadal_time,nastase_mu,nastase_sigma,nastase_time,roddick_mu,roddick_sigma,roddick_time,sampras_mu,sampras_sigma,sampras_time,vilas_mu,vilas_sigma,vilas_time,wilander_mu,wilander_sigma,wilander_time
5.512579270288359,0.395315031039594,33110,4.499730620083102,0.40387356992572004,27503,5.220127363266366,0.38658669510715665,26993,5.000750912983925,0.42115321289201224,33299,5.553630116042776,0.4485437686150051,39508,5.227075616042275,0.37443878437830874,31648,4.496997698255515,0.3657061793142086,37037,5.171952883965782,0.3731332077761995,37037,4.433293267201216,0.4039563146467787,35728,5.310570887988281,0.39979022572737166,29785,5.663789192602639,0.39638565742911785,29344,4.824084205631713,0.3809823665447523,39375,5.563994036207859,0.5024190397742286,38759,4.909381768284574,0.38370375739552204,26411,5.15346213411103,0.35051516564022744,37828,5.1127617979363,0.3526320689947638,33460,4.752059081402879,0.485305897695981,27524,5.653585186002331,0.4588281316590151,30912
5.269812431512,0.4594494753274017,33166,4.649654077447038,0.3982619858481062,27519,5.323076459772376,0.4131559768566904,27022,5.381841296108141,0.38898127391716114,33310,5.833702782151719,0.41573981210531086,39518,5.223968886968714,0.38571930837539176,31668,4.483499914342126,0.36514615071213696,37051,5.333091371197758,0.3630980874549794,37051,4.367694469727304,0.39673379415727716,35735,5.316425377974557,0.3881186932721303,29793,5.463135616970768,0.41045753067800933,29365,4.758628867798862,0.36625531962988883,39381,5.875166438693594,0.4645088996717343,38773,4.825759825518366,0.3939345867260405,26430,5.398361773223487,0.3347277110816047,37835,5.194810650827818,0.3525821962966763,33474,4.6608554249658205,0.4589101180158352,27531,5.537665942178046,0.4374416618224271,30920
5.230509175512729,0.5299401681750423,33271,4.62015415273719,0.4021568169184698,27537,5.384206870412892,0.4366425671920573,27047,5.42538331268589,0.3997514443082365,33334,5.594194783700706,0.42156444404635013,39532,5.215748041334171,0.3795369878052568,31675,4.540654259378966,0.3578596391331522,37058,5.453627069628422,0.35709355091694583,37058,4.326916879087235,0.46132098285384443,35798,5.377071689111927,0.3710718150708916,29799,5.645238666009118,0.40068599871985944,29379,5.042397979495916,0.4131298333439323,39445,5.752062004645064,0.42491637801690346,38780,4.638779705469541,0.3966405124436797,26439,5.55105047620879,0.32745280420756484,37842,5.172644792076951,0.3861131923751619,33509,4.7267429230678735,0.4281666461683927,27537,5.365420690677323,0.4431392873120077,30940
4.91492456877598,0.5124238659522644,33278,4.924451470332623,0.3775573771827612,27547,5.2126466398163345,0.42508550016196306,27054,5.177368803938112,0.42731740556544084,33362,5.5642483123828335,0.41441557738763907,39556,5.400305692870408,0.3901517272606467,31696,4.679977640015475,0.33655902319261294,37065,5.39617355179598,0.35124534201145863,37065,4.250000685010278,0.45495355304948104,35812,5.530894992759859,0.35999591535048514,29806,5.778432446327927,0.3918139107272362,29393,4.908068088991394,0.4218002035229504,39459,5.559608494787932,0.4307457344530409,38794,4.585107389105418,0.39892514021741926,26453,5.740841634584717,0.32853108126715913,37856,5.338597808829951,0.382997573987306,33523,4.869800870948227,0.3970548947350187,27547,5.571881497466318,0.42562052485330687,30954
4.835261441551089,0.5019558780425493,33299,4.942332936377202,0.38516640263730845,27566,5.289142905016489,0.42982740433078254,27068,5.119691487432207,0.4111480093429365,33369,5.753792135798194,0.40524607907955384,39571,5.54486024638559,0.37132206372833804,31703,4.649157572428817,0.34638847820071794,37079,5.114724145910313,0.39215091351342635,37100,4.14669356588511,0.4496696580714709,35826,5.414625367238267,0.3814899997403777,29828,5.631504409856161,0.424937576773007,29428,5.197868368729614,0.4192389623213886,39487,5.894640837056825,0.42469186811307186,38822,4.550544352576053,0.4059397265320243,26471,5.534764284909275,0.39032886447243786,37905,5.282741093146234,0.3826356914773076,33530,4.745925554643623,0.3998163922490895,27559,5.416629787766301,0.4211337041058368,30968
4.86216333696513,0.47003648366006523,33310,4.793044583114702,0.39110431629988535,27580,5.3367954807467335,0.4299515282114378,27075,5.5152885316744555,0.381848389651183,33383,5.724810349086108,0.39331591435234114,39577,5.744993381830361,0.3695331989859395,31717,4.707105890208189,0.4004837708107507,37128,5.237950773540136,0.36150691373614796,37107,4.122950889796585,0.44034562590747833,35833,5.5030880769028405,0.408476859627906,29856,5.305870913509387,0.42921214128212837,29442,4.981955743333932,0.4156258624690696,39494,5.990174620256676,0.41518648423276483,38829,4.72136341794183,0.3706681490208993,26474,5.446723285589621,0.3852878288126428,37912,5.3925080904749985,0.36159066063669326,33537,4.757749965625764,0.38502091629409946,27566,5.590330936587067,0.409344953359466,30982
5.097774630322702,0.45022572181273945,33327,4.564529301001532,0.4240007174539319,27615,5.424133054872321,0.4220437451244409,27082,5.488264151740444,0.39766779374282824,33411,5.73765832761314,0.3888272916642168,39591,5.569823662777616,0.37143816054343526,31724,4.528237893860747,0.4382983561830718,37163,5.142286110621896,0.3608005491907851,37114,4.013485613154441,0.4654572736928817,35861,5.678520665119863,0.39120512047042544,29862,5.022435370699836,0.4243585056820346,29449,5.078306235376166,0.4058308571203731,39508,6.232880684162926,0.40203086528483034,38843,4.713832915129327,0.38293118585786035,26494,5.414403395004635,0.3742694429595,37919,5.66941746975656,0.47408995438125506,33649,4.655807417076752,0.3895497350735514,27580,5.744087337610765,0.42239008902971986,31010
5.031546064452022,0.43193783924514706,33334,4.995375489974816,0.39343643057849875,27630,5.534916584108989,0.4238639514578315,27096,5.437060426301535,0.4092577958321324,33439,5.638905394817234,0.3786028595409936,39606,5.825720715629775,0.4262196125088115,31787,4.501382327311751,0.41729842502892855,37170,5.435569910831173,0.3482531940999158,37128,4.27945051454477,0.4251162889228291,35868,5.821093673925011,0.38236304442118046,29869,5.462225115651093,0.3869265135758647,29457,5.068054370831685,0.38900751142167306,39518,6.46081779830732,0.4000602033211157,38864,4.78353159948519,0.3845607718318817,26503,5.340207425620819,0.4370353963312593,37989,5.481852424588261,0.46709384207248905,33663,4.753365079563805,0.3921882447633574,27593,5.748049744680458,0.4653202417724797,31053
4.836697132411569,0.43693041078246825,33348,5.119683135725455,0.36380452525481727,27631,5.5648956123582245,0.4279542997184221,27104,5.429297333438474,0.40031118770004803,33453,5.469582892853212,0.38828399769251204,39620,5.9160741541805475,0.43299755296369874,31822,4.341091194685481,0.4150337899653904,37177,5.524778992381722,0.3900545031677665,37163,4.160272320780123,0.451915126765145,35896,5.920728894976966,0.3777566491123506,29876,5.37097548080714,0.4066207539218248,29484,4.966892784846558,0.4016023576418573,39532,6.113087633579544,0.39593379348495883,38878,4.605631057482056,0.39423418365094004,26516,5.315342347524324,0.4160875758103375,38003,5.493893592282407,0.4449571639657312,33674,4.985609190564176,0.3632096226958508,27594,5.470754754385948,0.4637937163897418,31066
4.623956994354186,0.45000347920456485,33369,5.050805253550266,0.4105449289284041,27677,5.607939384840767,0.42976980155472044,27113,5.403867250669082,0.38730753655350697,33460,5.446068164932997,0.4078624737449609,39648,5.8612830547182,0.4137499154719005,31829,4.574028039500089,0.37468818720690134,37184,5.526810320338226,0.38569388277661265,37177,4.193147937399882,0.4384643241116924,35903,5.977888814823325,0.37890169803785323,29883,5.4252049391092845,0.4163703591935932,29498,4.970727870398319,0.4161299125083029,39556,6.149395549092614,0.3918945599135021,38892,4.77052751984852,0.3799698621592916,26523,5.4573383714800325,0.4207937970157507,38024,5.270270134896854,0.4770603059227368,33712,4.97900692909843,0.3679243301063715,27608,5.277552733065931,0.44979832965869787,31080
5.046184848620162,0.39846404073517494,33383,5.280788703820929,0.38170803376293594,27678,5.344224148636171,0.42742135797953335,27124,5.562538857910576,0.36854368669280185,33474,5.577029841136347,0.38213055439135485,39655,6.013311764018219,0.42061521787234674,31850,4.492445033812564,0.378330014516046,37191,5.377627724997795,0.3969744632834589,37191,4.237393013471094,0.4257768493442576,35910,6.076520900620239,0.39588611407385055,29904,5.619368992571147,0.39654362234042917,29505,4.914248238318889,0.4107992536902437,39564,5.909360312013365,0.4217261218823626,38934,4.941608209809798,0.3844477480440892,26541,5.314328348214339,0.42520971967366966,38045,5.272970631257665,0.4372802095009591,33719,5.1604068471465165,0.3452095282199152,27609,5.3084383900644205,0.45005693240593475,31115
5.113675846762735,0.40359228238058004,33411,5.333665026481556,0.39374690494845377,27702,5.368182828900174,0.49925256824749803,27181,5.6212750309903186,0.4192520840161785,33530,5.551119594189344,0.3685394518251764,39669,5.9502767227763,0.4312307591334606,31872,4.948876425623604,0.4240138687909852,37261,5.1142968022067565,0.4851699846370554,37268,4.368036581246635,0.40606308408349323,35917,6.217501737843281,0.46789681744874845,29974,5.667150711530308,0.40227041619482024,29527,4.8363250245452045,0.4037665626916093,39571,5.758570961057336,0.39713842729741766,38941,5.212896251773669,0.36356632851824455,26550,5.319034815291608,0.40424300396392593,38052,5.212046210342301,0.4245354334255695,33733,5.246594406498294,0.3539154149945146,27630,5.126007294608586,0.4383090973715443,31122
5.2797751973033575,0.4076029825610378,33432,5.111704136668927,0.466180902230541,27771,5.286753049526491,0.47364777400038915,27195,5.48493611085402,0.40904923744836313,33537,5.641949096714763,0.36152914009912207,39683,6.092054582837106,0.4134919394441559,31878,4.99157996563974,0.40535629099842346,37268,5.350519997980376,0.4676733746154196,37310,4.601259640409143,0.37959301367369436,35924,6.026880931039369,0.4587018859303969,29995,5.841048980894303,0.38544410323337247,29533,4.877058243784946,0.39221197511409983,39577,5.65602992202291,0.3926768243148541,38955,5.270350158493618,0.365696345294131,26557,5.600021913096326,0.3854902208541808,38066,5.2543674410162335,0.406833412140509,33747,5.28601910261319,0.33576445001782235,27631,5.255464126697115,0.41912510158129046,31136
5.130388297214675,0.4064360474220858,33439,5.250711670932769,0.43658233227726456,27783,5.5975379580600375,0.42935870362487416,27202,5.3458033199040855,0.4570205697836525,33580,5.585872357554452,0.3831025847358841,39711,5.863894654873328,0.41064961935408156,31885,5.00296879826768,0.3874919507973173,37282,5.730050202468132,0.4270665367847325,37324,4.50455022459169,0.3899669533527063,35938,6.15700853010927,0.4413455793289547,30002,5.975726875818067,0.49596537711277705,29628,4.81485549701954,0.3962063613080745,39591,5.404795015159556,0.43873072232493615,38997,5.159920647978978,0.36421892237279374,26565,5.532272792443055,0.39398204734988396,38087,5.182599856751459,0.40502918988342124,33761,5.326533790161495,0.3633021171861587,27661,5.109082966072714,0.4170688226168737,31143
5.0649375096864455,0.4071199978332599,33453,5.402117844754649,0.43024669842526864,27798,5.756622925617309,0.4562106773767268,27244,5.749772478118874,0.4368195380901903,33614,5.438771321110988,0.3987710335589707,39731,5.538684860664211,0.4413369647219739,31920,5.113655083271848,0.38642838922820244,37303,5.618775575204727,0.39266469608446686,37331,4.340007790236001,0.4107546619986526,35959,6.254502579844109,0.439491224326227,30016,6.223941262991476,0.49315268690632624,29666,4.922223897139553,0.39180568225221635,39606,5.286946362258914,0.4147986289310813,39004,5.088620753613844,0.3895008421302195,26593,5.340908346552591,0.41332989750308224,38108,5.336047353888412,0.38323647059170446,33775,5.204480962580011,0.37655422112750575,27677,5.087492635101783,0.4155788147710807,31164
4.944623920169287,0.40326818479808524,33460,5.4165176489819205,0.45294919624400976,27839,5.436022136120178,0.44426970964438933,27251,5.735483905494074,0.42897794542674406,33635,5.243606866157642,0.39701443876822323,39745,5.446588164539236,0.4319451409420117,31934,4.94424556821821,0.3786348820887627,37310,5.432016058040248,0.4221517221171708,37359,4.246600938851112,0.4114096925632044,35966,6.338587383090953,0.43109033751668263,30023,6.351767727124955,0.47149184644712916,29673,5.073932531451711,0.3819385511590453,39620,5.417336855078158,0.4606406150422548,39081,4.991120683672546,0.3857954887896154,26600,5.1117066632047665,0.4230110117713421,38129,5.500692125363559,0.39951800731776876,33803,5.1908665840532,0.3606983414075575,27678,5.095394014073645,0.4045922352041053,31178
4.7894198256620575,0.412565210262074,33474,5.587214571480655,0.43598506517275476,27847,5.329068622201324,0.4300822288935344,27258,5.80084339525835,0.4037327910493234,33642,5.038195300923583,0.47913195931939934,39815,5.549691191806683,0.4144044070573584,31948,5.074504589523603,0.3645300660771075,37324,5.3364285869896895,0.3970912229385249,37366,4.229263567491194,0.41351343704097515,35980,6.4047369149707425,0.4368202389935567,30037,6.442123580253221,0.4679847027432193,29687,5.224898839896085,0.38797685560391704,39648,5.10702405243155,0.4511818645785165,39088,4.980573777816685,0.3846802761457604,26613,5.280632794544526,0.3973163747296128,38143,5.425514616882095,0.38810442230291625,33810,5.120162850637949,0.3660297168378202,27691,5.568023052205383,0.3778447344341534,31192
4.80073744059165,0.4306377044274083,33509,5.344419150351515,0.43025812516465356,27854,5.6404576786581515,0.39704154370465045,27267,5.72309401205236,0.3952602888024537,33649,4.989943398042642,0.44944616349786887,39823,5.513609921036341,0.4315423061148137,31983,5.288525960996403,0.336310630318795,37331,5.260627841893253,0.40019184695845034,37380,4.749733536633,0.38351649048130704,35994,6.323063635297049,0.41787282478880516,30044,6.526885429407995,0.4686315484116278,29702,5.453048955675889,0.36984106228665375,39655,5.214726358115965,0.41710175248244485,39095,5.156837053031843,0.36924842941383273,26619,5.373406981392337,0.38478321172815394,38157,5.658311162619968,0.3793882706821354,33824,4.9517025648261095,0.356887116437568,27692,5.343343618432257,0.40939198290225914,31220
4.754240366548215,0.4180420940978273,33516,5.147898550248794,0.4231112388746895,27861,5.747002627250938,0.40654088401899896,27287,5.5822853095959015,0.40035847271826,33663,5.047103356617782,0.42138587850822595,39830,5.637427346760593,0.4170146947713463,31997,5.053266282967593,0.3689177804853121,37359,5.121092858827485,0.38395178364143084,37387,4.699202010387767,0.3746191254732641,36001,6.40955881996931,0.4115671163351968,30051,6.195214350030439,0.45697181316312896,29708,5.207037722317515,0.37491074044283335,39669,5.172028446551175,0.4447636335407409,39137,4.857711426577042,0.44409135285068896,26678,5.520339791473612,0.40267858399977363,38185,5.808384860524185,0.3704395487264788,33831,4.7524807661881665,0.36484059163802823,27702,5.495978712598921,0.4044825016819063,31234
4.55215322556758,0.5471481451508512,33635,5.018824979454176,0.42016947826688006,27868,5.569439304322922,0.3959436343731974,27293,5.60362098816918,0.38951598334452114,33674,5.075855261562151,0.42728824243466346,39858,5.90017864961946,0.389132365230511,32004,4.792956500283838,0.384633390809449,37380,5.050937376419151,0.3847783228703973,37401,4.528949845373132,0.3763292102655218,36008,6.503867505485909,0.40931601700029097,30059,6.074277855061182,0.4588320047775774,29729,5.439976387292957,0.35263431330426714,39683,5.445830853646928,0.3978048834046081,39144,5.01481481800505,0.4306517405066207,26686,5.601037773096869,0.381908932275589,38192,5.883379688944124,0.3625657597977768,33845,4.8795630905936385,0.3553000774489883,27706,5.584290599767425,0.3998257882472731,31241
4.4502403680459475,0.5197812733643286,33642,5.271746455997222,0.41035574747132725,27882,5.740043892244982,0.4439170890922518,27347,5.821668572530854,0.39641813558856737,33698,5.343101064789527,0.39956132435086666,39865,5.896681708210028,0.3865495738371175,32019,5.092222586100128,0.3589853744471326,37387,5.200269084113329,0.37297988127722453,37415,4.551071960498797,0.379074382607077,36022,6.405462575239404,0.39979822912834934,30065,6.205429472432918,0.4495620476578406,29743,5.623055132527047,0.3886183792069901,39731,5.396598270613401,0.3960627031850464,39158,4.837613124685779,0.42447577520443674,26691,5.602881053332129,0.36597822834303023,38199,6.0249397938281355,0.4147903939691995,33894,5.140298937876942,0.4626666215794645,27805,5.592241810393501,0.41249793415920627,31276
4.378290931752914,0.4980580850693414,33656,5.399266296389723,0.4158400102221648,27900,5.864312841110437,0.430989000944106,27355,5.963185855674329,0.38705403086035856,33705,5.390228787915951,0.3972222055033334,39882,5.785801567824969,0.39252555762883834,32039,4.925907841501258,0.3733344341560027,37401,5.107088400938121,0.36807710889570566,37422,4.652458912205795,0.3662142061187585,36029,6.496487294931407,0.3920071716499472,30071,6.409035780495018,0.43185767423217924,29757,5.6478090280475435,0.37645588771827165,39739,5.657655280446259,0.39562689697282893,39185,4.653087437783395,0.4193695452523424,26700,5.482660280938847,0.3681841891209767,38213,5.986346792385858,0.3969029381624113,33901,5.33704113584266,0.43792238247182774,27812,5.690634946191786,0.3948958351256987,31284
4.4369733105444995,0.46713321598543645,33663,5.337550288768435,0.4061713565403262,27909,5.766342999223327,0.44409094821538947,27382,6.153387862787054,0.3979069747112115,33733,5.6029671745743865,0.3759392875243237,39895,5.9992354792577185,0.40991936343033164,32068,4.865991039105529,0.37404810135244637,37415,5.344554214487863,0.3485584266067104,37429,4.5087264192981005,0.3679232667772363,36036,6.272932723925066,0.41010063628765864,30093,6.106851480028357,0.473526789615373,29806,5.588793266212645,0.3697837620438345,39745,6.0749271624551255,0.36604380662788294,39193,4.7421160528504505,0.41004077347645734,26705,5.443338753689302,0.36586611016329096,38227,5.780460261084019,0.3959378390085535,33908,5.314312819912496,0.42654204189487493,27826,5.5808519423444825,0.4010787207389159,31304
4.267722575783393,0.4650572436667422,33674,5.623670659570226,0.39607214204510205,27930,5.815668036816909,0.4704805636624697,27410,6.327948359894185,0.3888707796488796,33747,5.672867653820214,0.3684228750817281,39913,6.116078889608121,0.4073638577291647,32081,4.80590493269407,0.36825220684008064,37422,5.176693473393974,0.39672564795947135,37464,4.801057595069963,0.3791150086554125,36064,6.026522264779262,0.45768936141115774,30142,6.225244600787473,0.454548228757878,29813,5.7630713847019654,0.4274862707447119,39816,6.244591616583448,0.36070185277908573,39207,4.55278549333308,0.4032070024182135,26711,5.478156948698365,0.38797534532797884,38255,5.706404051445668,0.424135437147432,33944,5.254669773583353,0.4140336013377609,27833,5.536290234295023,0.3819101694944764,31311
4.036714075893699,0.47707560204207655,33698,5.888266480100559,0.44227062874471007,27993,5.866966232366695,0.4607240188261603,27412,6.007443933683639,0.41453708396767214,33775,5.815673436721062,0.36496458494600453,39928,6.02559478868307,0.46643467890125356,32151,4.633539022911034,0.370384797133291,37429,5.290909090489511,0.3658377402423231,37471,4.724175019908401,0.3759574955435128,36071,6.127494316048062,0.4458930479152614,30149,6.400502426937288,0.4451000414501707,29828,5.663475839462828,0.42147116767940496,39830,6.231710070576402,0.35421374109239934,39214,4.546083398572511,0.39507235925585754,26719,5.313991864324309,0.42235281705463434,38290,5.91477624604459,0.4346997583915659,33978,5.27088910103196,0.408514918823598,27847,5.656887427732803,0.3982142863803932,31339
4.03598182049317,0.449497736904899,33705,5.99551272495875,0.41236048072224163,28002,5.51595863676609,0.4607784116387241,27426,5.718212209053759,0.4390482732653868,33803,5.882223116033117,0.364772326552205,39935,6.16432553849733,0.4750785055845055,32179,4.4728016680060705,0.375210595413657,37443,5.196762540634527,0.360216568888407,37478,4.520062131101192,0.3980681348906932,36092,6.272997901371026,0.42772386346846103,30156,6.1228937379086,0.4477207183486164,29848,5.795180177388125,0.41154864229029664,39851,6.400530476412166,0.35502639233361893,39228,4.425551494238907,0.3936112699808507,26725,5.427531650056824,0.466295900216892,38367,5.934794018325338,0.4077000261479489,33985,5.13508785109288,0.4024772396559688,27854,5.491429548533237,0.40765599702487937,31353
4.452455258535229,0.4176021659815468,33719,5.782025169731882,0.48043603823109204,28069,5.6509052328132485,0.4433704083020485,27433,5.551878802853598,0.42685802064378,33810,5.894229222083239,0.35263817048499174,39941,5.896006261784107,0.4784993101522697,32200,4.449027501162995,0.38638375338605296,37464,5.305657871502173,0.35510141167784726,37492,4.405266689129998,0.4027087633788704,36106,6.20983014454174,0.41765331736952094,30170,6.23648565726842,0.45316592180011367,29869,5.670850538338329,0.4122007963836503,39865,6.1046590977455875,0.36141359651057525,39242,4.360550862394024,0.3887677234388667,26733,5.614660801194796,0.4567379737421758,38388,5.832838518501098,0.42354326539070625,34013,5.250786269849383,0.3934449243759906,27861,5.539760730527543,0.40314519227916906,31374
4.424479958394412,0.410995149059344,33726,6.046644783968131,0.5333559893360145,28144,5.711189315785487,0.438314033541825,27440,5.361128703127805,0.43118137752625235,33824,5.774977317111998,0.36525278184356935,39956,5.876434581308936,0.4736385102257587,32228,4.3281004498589395,0.3824076775728125,37471,5.223637476177022,0.39279364743247114,37527,4.326536758904788,0.45359527362480967,36162,6.361269955404788,0.40347482991443584,30177,6.005611394844703,0.4454584653307013,29883,5.799307448664719,0.3873064984880159,39882,6.17349922089179,0.35676530252093597,39256,4.5731473524159245,0.3758416032041449,26741,5.680705980813678,0.44706547152752946,38416,5.691982652412859,0.423903698943993,34027,5.114710491774115,0.3895465175983888,27868,5.429182264742049,0.4546057613823978,31424
4.771421485467831,0.3919947547255839,33747,5.6559956851524005,0.5091160288048855,28147,5.327569442444983,0.4312862251320308,27447,5.380578418200466,0.41169924246539047,33831,5.636614027474614,0.361704269685335,39970,5.858559712347678,0.4556412458198879,32242,4.2213374048953,0.395482433635033,37485,5.023001620071386,0.40203706981459214,37548,4.484063781765104,0.42773277737501775,36169,6.374288725630755,0.39484490360363117,30192,5.956495034438888,0.4316197273888919,29897,6.038762960362201,0.3752314580397348,39895,6.226411827408183,0.3813360557837322,39277,4.7326836972084,0.37449667876450754,26754,5.420943201474688,0.4487554325885076,38430,5.958470157083832,0.39900614511790067,34038,5.133278790367868,0.38900139465984485,27882,5.667620852044625,0.43550739114688225,31451
5.191018765635993,0.38387586637071264,33775,5.413554272504601,0.48842114096481454,28154,5.400867706841432,0.4367839299497476,27462,5.527916989794754,0.3915604130417784,33845,5.623095240844192,0.36335396301884315,39984,5.653792386330929,0.4566025803795,32263,4.376520838393615,0.3674215183417181,37492,5.1493091427554605,0.3739431664101097,37555,4.383377175778098,0.41887792752623215,36176,6.418307253151454,0.4156027756606878,30212,6.2098306896549165,0.4883266890420659,29974,6.017768567859536,0.3865498288975368,39913,6.020368783954393,0.3863739146100932,39297,4.854926694259949,0.37543914520194566,26766,5.589520971116025,0.44044929389847925,38458,6.096759752268309,0.4099626726375512,34062,5.19472781464945,0.38494047839789963,27902,5.527287776841196,0.43426672523568366,31465
4.992043590353644,0.40490266685975307,33796,5.490504705079523,0.5126312286865973,28190,5.28941186842569,0.421595926164971,27468,5.353757246386196,0.4533615513646168,33901,5.574439184389842,0.4174037375007601,40019,5.512726836040196,0.4561883607808735,32284,4.580581842003922,0.38582580683967466,37527,5.066377938947839,0.4506558280488561,37632,4.361716256219117,0.4213232794056916,36197,6.239145561572467,0.4179377943311814,30226,5.8666363699530075,0.5089196592692756,30016,5.765227945857696,0.3938789697403565,39928,5.8371749221279305,0.3879072964347282,39305,4.981862388304782,0.3718288642899358,26775,5.2403173527645315,0.42402724565672106,38472,6.242279796686078,0.3961270730516046,34069,5.139520173590756,0.3772255663900202,27909,5.718079318562775,0.4315197443447177,31486
5.196026995284665,0.3864056437510132,33803,5.225470047696011,0.4943171104114844,28196,5.491006572735479,0.42620556637676704,27496,5.353201983630358,0.43208276628117287,33908,5.4946097147491955,0.41718999744813656,40033,5.519564539965713,0.43502697335635043,32298,4.823804387060007,0.3583197690089569,37534,5.35392403026567,0.44225961577128003,37681,4.268331570337643,0.44056700681478295,36218,6.287296921825891,0.42208172615242556,30236,5.844582800764745,0.5203423815464898,30059,5.723237177884206,0.39407874080726174,39941,5.7319834141148664,0.3907108820620022,39319,5.089464241126468,0.3673658341054638,26782,5.035015947610506,0.42041793209020356,38479,6.01500959590104,0.3975468576731486,34083,5.165960945221602,0.3862634956120775,27930,5.502494586467577,0.4214961807979096,31493
5.0708655301409316,0.4025928539040273,33824,5.231917698613196,0.4636147671145547,28203,5.3644773670639365,0.47518592901556655,27559,5.385025795642307,0.4076981318135454,33915,5.673595492479954,0.3899712397190348,40039,5.806917681840707,0.4102430826272282,32312,4.798884418186265,0.3521712075783199,37541,5.615970998686176,0.4091415399824236,37688,4.687481031116729,0.3942840432618627,36225,6.34320391707051,0.4910754335772164,30297,5.68806835693069,0.48784293999328415,30071,5.7016199679679485,0.3901337618634516,39956,5.505033168941529,0.4243534170197564,39368,5.04274388598094,0.3594662534486355,26788,4.895580057026596,0.4215506935311273,38493,5.94744084130741,0.3944081647638057,34097,5.073224949949441,0.4254163180715404,27972,5.409420031997361,0.42186564372743407,31507
5.145791608566416,0.4013928472808774,33845,5.518385679988046,0.4407993215167367,28217,5.5139457432031245,0.42461630252257476,27566,5.8401870358837,0.4365027697390235,33985,5.7710660640491005,0.3830333565380259,40054,5.5458781554167365,0.4618492484471088,32361,4.829565757754416,0.3428303092719075,37548,5.272797491811478,0.4013427487737519,37695,4.572227471544265,0.3953044370116211,36232,6.641348615495961,0.48933637159108634,30332,5.692057253218009,0.4824010339941124,30107,5.7356694159461,0.3799092252928529,39970,5.416705195192991,0.3970803004869615,39381,5.2349191367646615,0.35723708834302104,26803,5.14839733508256,0.40455908816287556,38507,5.926564756470488,0.38718466224566256,34111,5.055517381798746,0.4023497128818152,27979,5.359409795145047,0.4171798562399659,31521
4.983139358765438,0.4310880851282133,33880,5.692552463584137,0.4316052752387654,28231,5.736015495815564,0.45007405489609686,27608,5.557258807594055,0.45734847684474483,34013,5.986879194129859,0.40410244153617364,40089,5.599393236798126,0.42765341803775203,32368,4.856189900976501,0.340396837096684,37555,5.0920983239163995,0.4539777079119746,37751,4.621546792310906,0.4036913594231583,36253,6.724404104920352,0.47784118530162595,30338,5.7348629051346105,0.45132170497384805,30121,5.780414138127876,0.37337541835625887,39984,5.297138547463702,0.44363977047068814,39445,5.3663834819523215,0.35920586691266554,26815,5.369870615969296,0.38352653946553483,38521,5.69068678003389,0.39705826063420574,34125,5.246869111873012,0.38543468177139023,27987,5.291332219937503,0.41462054425908634,31542
4.80542790381824,0.4544208870905517,33908,6.062601073795695,0.4525955767126286,28294,5.504618714543911,0.454817876478767,27630,5.846520672949344,0.43074762677023604,34027,5.917985829399392,0.391234627723029,40095,5.483431398157418,0.42310665725802926,32382,4.752466601541547,0.4218550938589568,37618,5.01208893632481,0.44112909688518326,37765,5.04824973530939,0.3771584612540259,36267,6.647248399305784,0.4548667057691842,30345,5.689599305220169,0.48710883257641524,30170,5.9799305859303615,0.402196899710355,40033,5.342122785142071,0.4164083185634079,39459,5.489103522436349,0.3651018812159257,26830,5.19129088267549,0.4067468451655291,38549,5.945596465485414,0.3841623185240071,34139,5.200170920410559,0.3774244574366937,27993,5.204612075657373,0.41232509549535035,31556
4.686967678494097,0.48692616830455104,33944,5.825810349611213,0.5122792908070167,28366,5.582073167100999,0.41088988607281074,27631,5.727270425365376,0.42497607233296464,34038,6.115049828119534,0.39784530635164145,40117,5.4636848930282484,0.4192020601556187,32403,4.596285319436679,0.4195567354571147,37625,4.844684017821662,0.4190679572121434,37779,4.851676227486231,0.37823675854296934,36274,6.244867413979031,0.46319419016685454,30366,5.534107326703343,0.4564913641590874,30177,5.974901229099086,0.39138122490889193,40039,5.157208706998845,0.4309208478369321,39494,5.334320675240226,0.3677834309444799,26838,5.342676121998168,0.4013069150706064,38563,5.742837957477895,0.4204645372034834,34174,5.291845608568104,0.3671892137245998,28002,5.121875133681895,0.42634732234496675,31584
