true,estimate
0.08518915371772393,0.15638564562167556
0.08580296071358749,0.1562111884445781
0.08642099072118617,0.1561884258530524
0.08704326991054438,0.15605235292097477
0.08766982457211998,0.15601546102844463
0.08830068111672928,0.15582718746280316
0.08893586607546014,0.15574199819337473
0.08957540609957347,0.15552749298622823
0.09021932796039217,0.15545417454714505
0.0908676585491776,0.15552444816843827
0.09152042487699394,0.15545807763051597
0.0921776540745593,0.15549069353262113
0.09283937339208394,0.15534354170365916
0.09350561019909555,0.15532332372863028
0.09417639198425078,0.15542299265510381
0.09485174635513356,0.15560490336341165
0.0955317010380394,0.15570008245301434
0.09621628387774553,0.15589758151615196
0.09690552283726733,0.15625437666516026
0.09759944599760001,0.15669022995815546
0.09829808155744542,0.15721049285014863
0.09900145783292473,0.15780836547200097
0.09970960325727539,0.15848673706314154
0.10042254638053306,0.15901286320309993
0.10114031586919829,0.15945024325554985
0.10186294050588708,0.16000049090343316
0.10259044918896573,0.16065055777097842
0.10332287093216971,0.16116185716355116
0.10406023486420575,0.16155529441103939
0.10480257022833776,0.16182143252121245
0.10554990638195573,0.16220395827606932
0.10630227279612744,0.16275483031417506
0.1070596990551333,0.16341235902280535
0.10782221485598327,0.16418062023122734
0.10858985000791624,0.16483150570309255
0.10936263443188152,0.16533645486409893
0.11014059816000198,0.1659328049307861
0.11092377133501873,0.16644005496143777
0.11171218420971732,0.16702963239098853
0.11250586714633475,0.1677150778686736
0.11330485061594767,0.16849670076656967
0.1141091651978409,0.16911981845401258
0.11491884157885628,0.16984834993418435
0.11573391055272202,0.170454866310361
0.11655440301936167,0.1712181879241199
0.11738034998418236,0.17209353801585525
0.11821178255734342,0.1730938860728854
0.11904873195300304,0.1739951765538441
0.11989122948854444,0.1749706931885599
0.12073930658378079,0.17579369306760778
0.121592994760138,0.1767576464167535
0.12245232563981599,0.177911892919982
0.12331733094492812,0.17922703878714663
0.12418804249661748,0.18040285495043787
0.1250644922141515,0.18171775852018815
0.12594671211399303,0.1829523666134973
0.1268347343088483,0.18430747908486594
0.12772859100669232,0.18579816698414683
0.1286283145097695,0.18743342166635918
0.12953393721357107,0.1892458811240408
0.13044549160578847,0.19092487501282487
0.13136301026524194,0.19251671293024225
0.13228652586078446,0.19424635136028257
0.13321607115018136,0.19581168366069576
0.13415167897896388,0.19746637676534998
0.1350933822792582,0.1990040508728766
0.13604121406858818,0.20079766819553005
0.1369952074486522,0.20269600429915208
0.13795539560407424,0.20450320874713626
0.13892181180112814,0.2062328051212418
0.13989448938643498,0.20781460593201093
0.14087346178563415,0.2093309997638272
0.14185876250202656,0.2107007119318201
0.14285042511519047,0.21217061249005162
0.14384848327957006,0.21375384221400012
0.14485297072303546,0.2154604504449151
0.14586392124541459,0.21704999652613277
0.14688136871699703,0.21878812076636733
0.14790534707700834,0.22044004277206447
0.14893589033205615,0.22215150282987733
0.14997303255454641,0.22401022282103664
0.15101680788107033,0.2257781512427081
0.15206725051076175,0.22768053398680319
0.15312439470362435,0.22944177120892356
0.1541882747788282,0.2310452336205028
0.15525892511297676,0.23253596144843747
0.1563363801383423,0.23391271875591524
0.15742067434107046,0.23545065455957098
0.15851184225935402,0.236876871001662
0.1596099184815749,0.23840514272466096
0.16071493764441416,0.2400670372781244
0.1618269344309307,0.24162096581927742
0.1629459435686073,0.24304868058646548
0.16407199982736448,0.24438165570824197
0.1652051380175415,0.24565733427659364
0.16634539298784476,0.2470823905648123
0.16749279962326297,0.2484677300719986
0.16864739284294902,0.24974182475710016
0.16980920759806822,0.2511331160774632
0.1709782788696131,0.2523682927641673
0.1721546416661838,0.25371669152158915
0.17333833102173457,0.2551953864435514
0.17452938199328613,0.25684438511967145
0.1757278296586025,0.25866662566471277
0.1769337091138344,0.26062815680532025
0.17814705547112653,0.26275382470269204
0.17936790385618995,0.2650475077528898
0.1805962894058397,0.26721979059735407
0.18183224726549593,0.2692998760556035
0.1830758125866498,0.2715830037327163
0.18432702052429345,0.2737538543089238
0.18558590623431404,0.2758356263466765
0.18685250487085056,0.2780316275569045
0.18812685158361564,0.2800603910473099
0.18940898151517985,0.2821954745987893
0.19069892979821898,0.28419581447319375
0.19199673155272556,0.28628374210415847
0.19330242188318203,0.28828380810069176
0.19461603587569767,0.2901836621278641
0.19593760859510792,0.2922095244690985
0.19726717508203556,0.2941294599812679
0.19860477034991558,0.2959252830988102
0.19995042938198157,0.29786767840187406
0.20130418712821374,0.29969988125339625
0.2026660785022505,0.301680580684222
0.20403613837826085,0.30376858241509846
0.20541440158777852,0.3059962299642625
0.20680090291649914,0.30840709222190427
0.2081956771010378,0.31070332148582486
0.2095987588256488,0.31315524054651306
0.21101018271890715,0.3156930337260757
0.21242998335035113,0.3183513199912131
0.21385819522708677,0.3208444373165096
0.21529485279035335,0.32321533317630713
0.2167399904120503,0.32543467902317985
0.21819364239122585,0.327761277160915
0.2196558429505267,0.3302020409717
0.2211266262326085,0.3325767759584736
0.2226060262965089,0.33482651738456154
0.22409407711398063,0.3371651019751336
0.22559081256578645,0.3393852425410561
0.22709626643795566,0.34144474674080555
0.22861047241800125,0.34340221446521757
0.2301334640910996,0.3455048978761419
0.23166527493623046,0.34771778086856253
0.23320593832227876,0.3498563400311693
0.2347554875040988,0.3520749447669932
0.2363139556185391,0.354437781766174
0.23788137568042922,0.3568912345342234
0.23945778057852907,0.3595012237545948
0.24104320307143914,0.36221963780358307
0.24263767578347373,0.36508782843238075
0.24424123120049596,0.3678853893582163
0.24585390166571502,0.37083319858766384
0.24747571937544605,0.3739198428554341
0.2491067163748329,0.37687260726447
0.2507469245535333,0.3797337945528181
0.25239637564136747,0.38271175571883775
0.2540551012039295,0.3855815633784396
0.25572313263816265,0.3883922847559668
0.257400501167898,0.3913047164730865
0.2590872378393567,0.39406159932359963
0.2607833735166174,0.3969670943358091
0.26248893887704666,0.39976245250091674
0.2642039644066953,0.402712913125045
0.26592848039565853,0.4057855766428725
0.2676625169334027,0.40876126206740715
0.2694061039040562,0.4115912440184728
0.2711592709816673,0.41431006691955646
0.27292204762542766,0.41721506283960114
0.2746944630748625,0.4199799709242788
0.27647654634498814,0.42286444090983955
0.278268326221436,0.42568737346594676
0.2800698312555455,0.4283882971059898
0.28188108975942394,0.43095398603416407
0.28370212980097564,0.433659538777537
0.2855329791988998,0.43651946630652033
0.28737366551765825,0.43921937039207837
0.2892242160624123,0.441825251674214
0.2910846578739305,0.4445112107545188
0.2929550177234679,0.44736115613571314
0.29483532210761515,0.45031563072247976
0.2967255972431212,0.4530876230709027
0.29862586906168753,0.4557839169328195
0.30053616320473564,0.4583486121235174
0.3024565050181484,0.46082146966692217
0.3043869195469852,0.4631510215568818
0.30632743153017233,0.46556995344611235
0.3082780653951688,0.4680684405803399
0.3102388452526076,0.470415305968525
0.3122097948909148,0.4726583061884364
0.31419093777090545,0.47501338495672424
0.3161822970203573,0.47742589877213615
0.3181838954285639,0.4799332704587051
0.3201957554408673,0.48250795710652955
0.3222178991531705,0.48492592447015803
0.32425034830643135,0.4872655763989686
0.3262931242811382,0.48975207598151715
0.3283462480917684,0.4920982302046112
0.3304097403812293,0.4946167727589513
0.33248362141528476,0.4969956203124813
0.33456791107696626,0.4993151062832183
0.3366626288609693,0.5015216978369819
0.33876779386803746,0.5038441739705236
0.3408834247993339,0.5061055610284547
0.34300953995080175,0.508232198609995
0.3451461572075132,0.5102109782567145
0.34729329403801007,0.51229403748914
0.3494509674886356,0.5145777208188087
0.351619194177858,0.5167889891516303
0.35379799029058856,0.5190976512463178
0.35598737157249294,0.5215036634894865
0.3581873533242996,0.5238267188454333
0.3603979503961025,0.5260744430696102
0.36261917718166364,0.5281712268513624
0.3648510476127127,0.5304812388374076
0.3670935751532475,0.5326515742269875
0.36934677279383427,0.5347549922363568
0.37161065304591084,0.5370499123377634
0.3738852279360927,0.539225593749905
0.37617050900048316,0.5415140203598027
0.37846650727898895,0.5439142834919595
0.380773233309643,0.5461938572760514
0.38309069712293503,0.5486426121191956
0.3854189082361502,0.551258331772332
0.3877578756477198,0.5540021440408998
0.3901076078315824,0.5566064698419609
0.3924681127315583,0.5593816510919366
0.3948393977557378,0.5620640474058947
0.3972214697708855,0.5649062088546629
0.39961433509686134,0.5676319125585039
0.40201799950105876,0.5702727064820371
0.4044324681928639,0.5727995177814623
0.40685774581813466,0.5754564636681628
0.4092938364537019,0.5782329727245761
0.4117407436018947,0.5808793278304271
0.4141984701850904,0.5837119105130895
0.41666701854029115,0.5864281232059784
0.4191463904137279,0.5890146587111548
0.4216365869554943,0.5917649712548024
0.42413760871421063,0.5944139031510534
0.42664945563172085,0.5968976459172466
0.42917212703782176,0.5993238411849507
0.4317056216450291,0.6018194127269073
0.4342499375433793,0.6041566442238647
0.43680507219526893,0.6063896016423885
0.43937102243033516,0.6084481795277694
0.44194778444037564,0.6104226063754788
0.4445353537743134,0.6122643613707024
0.4471337253332036,0.6140338439167533
0.4497428933652871,0.6158888961267331
0.4523628514610924,0.6179054766745885
0.4549935925485847,0.6200294406742125
0.4576351088883664,0.6220313723959087
0.4602873920689302,0.6241842897989517
0.46295043300196476,0.6262398986852573
0.46562422191771596,0.6283550670861743
0.46830874836040576,0.6303767992849758
0.4710040011837089,0.6325166614889121
0.47370996854628916,0.6345173424417708
0.47642663790739836,0.6366157380675089
0.47915399602253794,0.6385588339336755
0.48189202893918603,0.6404209453325874
0.48464072199259034,0.6424198734373514
0.4874000598016291,0.6445316711314167
0.49017002626474343,0.6465171499283141
0.4929506045559384,0.6486648189888261
0.4957417771208597,0.6507119797458673
0.4985435256729429,0.6528973137385828
0.5013558311896404,0.6550021085570915
0.5041786739087255,0.6572443485351364
0.5070120333246756,0.6596019615558899
0.5098558881851378,0.6620764946993692
0.5127102164874757,0.6646690573584831
0.5155749954754012,0.6674315583277992
0.518450201635692,0.6701269985874252
0.5213358106949971,0.6729463080981922
0.5242317976167303,0.6759287335714399
0.5271381365980553,0.6790334113519457
0.5300548010669625,0.6819638002629259
0.5329817636794392,0.6847717114356606
0.5359189963167365,0.6877240152007611
0.5388664700827311,0.6905842991088548
0.5418241553013871,0.6933587299627872
0.5447920215143164,0.6959705184604724
0.5477700374784418,0.6985341968581417
0.5507581711637618,0.7009884339393204
0.5537563897512203,0.7035386682759632
0.5567646596306826,0.7062638038688023
0.559782946399017,0.7088753964331788
0.5628112148582877,0.7116332253716027
0.565849429014055,0.7142551769245006
0.5688975520737892,0.7169653587318846
0.5719555464453967,0.7195740210803324
0.5750233737358597,0.722098534241567
0.5781009947499921,0.724528181990526
0.5811883694893131,0.7270315061352473
0.5842854571510373,0.7293443978025219
0.5873922161271861,0.7315265806084603
0.590508604003818,0.733571063001851
0.593634577560383,0.7357749500422351
0.5967700927691987,0.7380800509724345
0.5999151047950514,0.7402773081444203
0.6030695679949225,0.7423853425103433
0.6062334359178418,0.7446200196166762
0.6094066613048692,0.7470013330509545
0.6125891960892036,0.7492588056312566
0.6157809913964237,0.7516527840702846
0.6189819975448586,0.7539180159301948
0.6221921640460908,0.7563139647673924
0.6254114396055919,0.7587851691821498
0.6286397721234923,0.7611130336226607
0.6318771086954862,0.7635882171345157
0.6351233956138704,0.7659278495819547
0.6383785783687227,0.768169574044021
0.641642601649214,0.7705464086415994
0.6449154093450615,0.773096306929787
0.6481969445481186,0.775561485773955
0.6514871495541055,0.7781562215401506
0.6547859658644791,0.780676991060968
0.6580933341884447,0.7833273755145013
0.6614091944451079,0.786126350970517
0.664733485765769,0.7890581426777847
0.6680661464963594,0.7920996732504759
0.6714071142000225,0.795241509178244
0.674756325659835,0.7985033561811381
0.6781137168816743,0.801932439691643
0.6814792230972292,0.8054738262480937
0.684852778767155,0.8088435728250044
0.6882343175843726,0.8120849221867777
0.6916237724775142,0.8155350129171925
0.6950210756145111,0.8191677123534663
0.6984261584063303,0.8226714256580635
0.7018389515108534,0.8260678940987509
0.7052593848369022,0.8295283405219332
0.7086873875484091,0.8328873681459481
0.712122888068734,0.8361367963245956
0.7155658140851248,0.839249420588001
0.7190160925533229,0.8425926049019031
0.7224736497023161,0.8460400406511929
0.7259384110392336,0.8493785451274897
0.729410301354386,0.8529062386626344
0.7328892447264498,0.8563302957181341
0.7363751645277966,0.8595944938505768
0.7398679834299635,0.86273146217261
0.7433676234092675,0.8658254859944242
0.7468740057525634,0.8687862787915865
0.7503870510631414,0.8718929026100807
0.7539066792667677,0.875126341703314
0.7574328096178643,0.8785433161093104
0.7609653607058307,0.8820607837226724
0.764504250461502,0.8854252523982777
0.7680493961637485,0.8886673106089623
0.7716007144462097,0.8920432637626016
0.7751581213041681,0.8955154210009729
0.778721532101556,0.8991047699016645
0.7822908615780992,0.9025852366273903
0.7858660238565929,0.9062065591434301
0.7894469324503111,0.9099455993733947
0.7930335002705474,0.913760076449235
0.7966256396342865,0.9177260605258253
0.8002232622720035,0.9215887941789163
0.8038262793355931,0.9253051714636821
0.8074346014064243,0.9289212410210395
0.8110481385035198,0.9324492738864191
0.8146668000918605,0.9358930063658467
0.8182904950908116,0.9394232619101053
0.8219191318826697,0.9431199728562831
0.8255526183213302,0.9469593671693508
0.8291908617410698,0.950726615676336
0.8328337689654495,0.9543789762984587
0.8364812463163276,0.9581804947149256
0.8401331996229886,0.9621225883521007
0.8437895342313816,0.9662146759348146
0.8474501550134693,0.9701881162026699
0.851114966376682,0.9743026211207707
0.8547838722734797,0.9783066340096364
0.8584567762110166,0.9822158536033986
0.8621335812609069,0.9860296558088687
0.8658141900690914,0.989695625107429
0.8694985048658003,0.9935007373974948
0.8731864274756128,0.9974004900604041
0.876877859327609,1.0011969812451933
0.8805727014656141,1.0051490398392875
0.884270854558531,1.009199787302837
0.8879722189107601,1.0133903869919327
0.8916766944727029,1.0177263341805909
0.8953841808513496,1.0219566911815257
0.8990945773209446,1.0260184209960435
0.9028077828337314,1.0302129492606615
0.9065236960307723,1.0345196784357684
0.9102422152528399,1.0386695854561594
0.9139632385513804,1.0429390236328009
0.9176866636995439,1.0471246663166776
0.921412388203281,1.0511800287234758
0.9251403093125009,1.055070694501171
0.9288703240322922,1.0588130225434649
0.9326023291341984,1.0624303195736886
0.9363362211675514,1.0662013769051186
0.9400718964708564,1.0700758489243851
0.943809251183226,1.0741576203163994
0.9475481812558626,1.0780829982851217
0.9512885824635855,1.082100649287553
0.9550303504163998,1.0860290105516404
0.9587733805711027,1.0900885988846847
0.9625175682429296,1.0940840596996204
0.9662628086172305,1.0982164517562854
0.9700089967611798,1.1022514277029924
0.9737560276355134,1.1062101449586657
0.9775037961062902,1.1100429130711795
0.9812521969566784,1.1139572905006723
0.9850011248987592,1.1179741771197704
0.988750474585349,1.1218876780746572
0.992500140621836,1.1258880076202646
0.996250017578026,1.1297381413213352
1.0,1.133658861134866
1.0037499824219738,1.1377246577728835
1.0074998593781639,1.1416389196594834
1.011249525414651,1.1456272217505648
1.0149988751012406,1.1495543148850698
1.0187478030433215,1.1533376065686787
1.0224962038937095,1.1572972286059735
1.0262439723644865,1.161160345236581
1.02999100323882,1.1651558038227474
1.0337371913827698,1.1690227206479247
1.0374824317570703,1.172968838889758
1.0412266194288973,1.177042952729191
1.0449696495836003,1.1810001521193556
1.0487114175364145,1.1851165763229663
1.0524518187441374,1.189149672614886
1.056190748816774,1.1933622248993405
1.0599281035291435,1.1974274978294757
1.0636637788324483,1.2014037313134034
1.0673976708658017,1.20546224712961
1.0711296759677078,1.2096337455643331
1.0748596906874992,1.2138975781042287
1.078587611796719,1.2180505646824622
1.082313336300456,1.222031182865163
1.0860367614486197,1.2261598225089616
1.0897577847471602,1.2301718996654638
1.0934763039692277,1.2343758297939444
1.0971922171662687,1.2385055092836683
1.1009054226790556,1.24253942583729
1.1046158191486506,1.2464420552006603
1.1083233055272972,1.2502154251881952
1.1120277810892398,1.2540979993885448
1.1157291454414688,1.2578551791875359
1.1194272985343858,1.2615448682939634
1.123122140672391,1.2651358571046194
1.1268135725243873,1.2686252919969383
1.1305014951341998,1.272233997987824
1.1341858099309086,1.2759503656078954
1.137866418739093,1.2795741608202345
1.1415432237889835,1.2831268731951901
1.1452161277265203,1.2867992188606896
1.148885033623318,1.29030504249919
1.1525498449865306,1.2936438075881305
1.1562104657686183,1.297130808765123
1.1598668003770116,1.3005080360047256
1.1635187536836726,1.3037889088909356
1.1671662310345505,1.3071636707080496
1.17080913825893,1.3104273893704088
1.17444738167867,1.3135499298669182
1.1780808681173303,1.3165549978538018
1.1817095049091886,1.3196640689330519
1.1853331999081393,1.3225945800919463
1.1889518614964802,1.3254140348447618
1.1925653985935758,1.3283596916811269
1.1961737206644067,1.331189729887527
1.1997767377279966,1.333908683956337
1.2033743603657134,1.336533374859001
1.2069664997294527,1.3390800645049659
1.210553067549689,1.3415793013082706
1.2141339761434071,1.3439616417402758
1.2177091384219008,1.3462320109160593
1.221278467898444,1.3483571954405986
1.224841878695832,1.3503754105591512
1.2283992855537902,1.3523289202989275
1.2319506038362515,1.3541414797555846
1.235495749538498,1.3560163372394345
1.2390346392941693,1.357787574243983
1.2425671903821356,1.3596656921903707
1.2460933207332323,1.361640644936056
1.2496129489368586,1.3637907509160607
1.2531259942474364,1.3661108819975467
1.2566323765907326,1.3682943151370455
1.2601320165700365,1.370637790319255
1.2636248354722033,1.3729063774122294
1.26711075527355,1.3750468540128034
1.270589698645614,1.3772512253039881
1.2740615889607663,1.3793854081849193
1.2775263502976837,1.381686377810328
1.2809839074466771,1.383852839362743
1.2844341859148753,1.3861763865898482
1.287877111931266,1.3883966354696597
1.2913126124515908,1.3905073863421575
1.294740615163098,1.392767615499619
1.2981610484891466,1.3951709616186259
1.3015738415936697,1.3977306951884723
1.3049789243854888,1.4001435629152421
1.308376227522486,1.4024519828174529
1.3117656824156274,1.4046642990362104
1.315147221232845,1.4067510173033986
1.318520776902771,1.4086938984676256
1.3218862831183258,1.4105060839933967
1.325243674340165,1.41243373708263
1.3285928857999774,1.4144522762361966
1.3319338535036405,1.416411602741135
1.335266514234231,1.4185500730492338
1.338590805554892,1.4206001214140334
1.3419066658115553,1.4225708123536498
1.3452140341355208,1.4244179743301768
1.3485128504458945,1.4261438285610242
1.3518030554518814,1.427962778005329
1.3550845906549385,1.429667266868313
1.358357398350786,1.4312895970415824
1.3616214216312772,1.432736059763533
1.3648766043861296,1.4340160400331512
1.3681228913045138,1.43541634084122
1.3713602278765078,1.4368885599965522
1.3745885603944084,1.4384074988860112
1.3778078359539092,1.440077562429883
1.3810180024551415,1.441645926690434
1.3842190086035764,1.4433145238442004
1.3874108039107964,1.4451235104817413
1.3905933386951306,1.4467788121972127
1.3937665640821582,1.4485354325941453
1.3969304320050775,1.450440131827723
1.4000848952049487,1.4524373413867828
1.4032299072308014,1.4545354575791851
1.4063654224396172,1.4565195654087792
1.4094913959961821,1.4585937513568248
1.412607783872814,1.460709476224299
1.4157145428489628,1.4626727738643146
1.418811630510687,1.4645562258470004
1.4218990052500078,1.4665774692686875
1.4249766262641403,1.468489679058442
1.4280444535546033,1.470303409740737
1.4311024479262109,1.472224495767143
1.434150570985945,1.4739462308837283
1.4371887851417122,1.4757874221874967
1.440217053600983,1.477536704610491
1.4432353403693174,1.4791422964387342
1.4462436102487797,1.4809200840255716
1.4492418288362383,1.4825404544804284
1.4522299625215582,1.484027908604255
1.4552079784856835,1.4856617194124637
1.458175844698613,1.4874512040686023
1.461133529917269,1.4893528873819832
1.4640810036832634,1.4913428922959446
1.467018236320561,1.4934158795662045
1.4699451989330377,1.495358575847595
1.4728618634019446,1.497165714100297
1.4757682023832697,1.4991065232731615
1.478664189305003,1.501208797573266
1.481549798364308,1.5034679535565951
1.4844250045245988,1.5058098767256645
1.4872897835125243,1.5080506684453556
1.4901441118148622,1.5101081154912914
1.4929879666753243,1.5123139089294948
1.4958213260912745,1.5147095986620505
1.4986441688103593,1.5170002214359892
1.501456474327057,1.5191546481571252
1.5042582228791401,1.5211902598091849
1.5070493954440616,1.523082059210049
1.5098299737352565,1.5247639547581118
1.512599940198371,1.5265620347080637
1.5153592780074097,1.5282356282053169
1.5181079710608139,1.52980103414894
1.5208460039774623,1.531501011179029
1.5235733620926015,1.5330132650086667
1.526290031453711,1.5346140005259203
1.5289959988162911,1.5362891530844967
1.5316912516395942,1.5380818237330591
1.5343757780822842,1.540023011507843
1.537049566998035,1.5420876591568387
1.53971260793107,1.5442864997154613
1.5423648911116337,1.5463053117799694
1.5450064074514154,1.5484244426313047
1.5476371485389075,1.5504747117447053
1.550257106634713,1.5524369486698248
1.5528662746667965,1.5542827671844437
1.5554646462256865,1.5562007591575233
1.5580522155596244,1.5582689094243556
1.5606289775696651,1.5602049051995694
1.563194927804731,1.5622524937521556
1.5657500624566207,1.564154536237131
1.568294378354971,1.5661614169768094
1.5708278729621783,1.5680609791540263
1.5733505443682794,1.57005390966436
1.5758623912857894,1.572195372492973
1.5783634130445057,1.5741765392268978
1.5808536095862722,1.5760435243914124
1.583332981459709,1.5777996495239601
1.5858015298149097,1.579683508386113
1.588259256398105,1.581722860304336
1.5907061635462982,1.5838727874687792
1.5931422541818654,1.58581644406319
1.5955675318071363,1.5876998741415054
1.5979820004989413,1.5896959444585361
1.6003856649031387,1.591635143454534
1.6027785302291144,1.5936853965056854
1.6051606022442624,1.595672593159111
1.6075318872684417,1.5975563695910964
1.6098923921684176,1.5995594515256306
1.6122421243522804,1.6017388113226196
1.6145810917638497,1.6037872406784996
1.6169093028770651,1.605685583769362
1.619226766690357,1.6074283900589728
1.621533492721011,1.6093457773806041
1.6238294909995168,1.6111081857588367
1.6261147720639073,1.6130145973368162
1.6283893469540893,1.6150279455732675
1.6306532272061658,1.6171302184826997
1.6329064248467526,1.619377107491779
1.6351489523872873,1.621480711455937
1.6373808228183364,1.6237360938182792
1.6396020496038974,1.625901975247873
1.6418126466757006,1.6281550057100493
1.644012628427507,1.6303257528284358
1.6462020097094114,1.6325836652671588
1.648380805822142,1.6349335820109556
1.6505490325113645,1.6374552115555956
1.65270670596199,1.639867017065992
1.6548538427924868,1.6424056285332138
1.6569904600491983,1.6448591899867486
1.659116575200666,1.6471859713482904
1.6612322061319627,1.64940568129375
1.6633373711390307,1.651760519063954
1.6654320889230336,1.6540313064333494
1.6675163785847151,1.6564679554248551
1.6695902596187708,1.658786665829211
1.6716537519082317,1.6609641025053312
1.6737068757188618,1.663240151213638
1.6757496516935686,1.6654489089753362
1.6777821008468294,1.6675434361989028
1.6798042445591328,1.6697009368949625
1.6818161045714362,1.6719745478613761
1.6838177029796426,1.6741680090979716
1.6858090622290947,1.6762590987786576
1.6877902051090852,1.6782138550492387
1.6897611547473923,1.680264334701818
1.6917219346048311,1.682401791051437
1.6936725684698277,1.6846075693087916
1.6956130804530147,1.686923814849482
1.6975434949818515,1.689085403034279
1.6994638367952644,1.6910539564170046
1.7013741309383126,1.6930853733924076
1.7032744027568787,1.6949909282864848
1.7051646778923848,1.697013003180927
1.7070449822765321,1.699104624261801
1.7089153421260694,1.701311094845744
1.710775783937588,1.7036689958555022
1.7126263344823416,1.706133709913131
1.7144670208011001,1.7084850352648413
1.7162978701990246,1.7106727940702995
1.7181189102405758,1.712750360321516
1.7199301687444546,1.7148911302260632
1.721731673778564,1.7169071968997869
1.723523453655012,1.7187962936807073
1.7253055369251376,1.7208002655241614
1.7270779523745723,1.722723463753821
1.7288407290183327,1.7244968624992336
1.7305938960959437,1.7261027370631048
1.7323374830665974,1.7276583053219148
1.7340715196043412,1.729094061467243
1.7357960355933049,1.7306493170741646
1.7375110611229532,1.7320845352933731
1.7392166264833826,1.733366873434824
1.7409127621606433,1.734535419593065
1.7425994988321019,1.7355830019368534
1.7442768673618374,1.736755758362889
1.7459448987960704,1.7380322582540415
1.7476036243586326,1.7392137079421721
1.7492530754464668,1.7404967326231962
1.7508932836251672,1.7416823964392405
1.752524280624554,1.7429653436118677
1.754146098334285,1.7441323017110866
1.7557587687995038,1.7452289777024672
1.7573623242165262,1.7464390631798836
1.7589567969285609,1.7477880507079933
1.7605422194214708,1.7489815658242536
1.7621186243195706,1.7502791728711993
1.7636860443814608,1.75166683905856
1.7652445124959013,1.7529071213653862
1.7667940616777211,1.7539837988397717
1.7683347250637695,1.7548949196983898
1.7698665359089003,1.7558947787602333
1.7713895275819989,1.756803945531733
1.7729037335620441,1.757812659674057
1.7744091874342136,1.758621839700024
1.7759059228860195,1.759321488318702
1.7773939737034914,1.759871404396953
1.7788733737673914,1.7604957037010927
1.7803441570494734,1.760963799554702
1.7818063576087741,1.7613274975926696
1.7832600095879496,1.7615701121984055
1.7847051472096467,1.761892439613121
1.7861418047729132,1.762370449608152
1.7875700166496489,1.7629424196796961
1.7889898172810927,1.7633473327381042
1.7904012411743513,1.763856525015283
1.7918043228989624,1.764211673739379
