mu_a_ts,sigma_a_ts,mu_a_ttt,sigma_a_ttt,time_a,mu_b_ts,sigma_b_ts,mu_b_ttt,sigma_b_ttt,time_b,mu_c_ts,sigma_c_ts,mu_c_ttt,sigma_c_ttt,time_c,mu_ai_ts,sigma_ai_ts,mu_ai_ttt,sigma_ai_ttt,time_ai,mu_bi_ts,sigma_bi_ts,mu_bi_ttt,sigma_bi_ttt,time_bi,mu_ci_ts,sigma_ci_ts,mu_ci_ttt,sigma_ci_ttt,time_ci
1.6695394812164988,2.492516383227871,-0.4714051239472432,0.3013285110347984,1,-1.6695394812164988,2.492516383227871,-0.453228128911587,0.5007320624227737,1,-2.461056741610889,2.3014530843659724,-0.46829092454345683,0.5011337937627937,2,1.6695394812164988,2.492516383227871,-0.9766124776276398,0.3013329643170357,1,-1.6695394812164988,2.492516383227871,-0.9362153398149591,0.4995671887274144,1,-2.461056741610889,2.3014530843659724,-0.9511317919059704,0.5023377829070962,2
-1.3439120871188908,1.8897049790812726,-0.4705244708354274,0.30135107736219474,3,0.02931101187529447,2.1090263225173933,-0.4532233600346415,0.5008965217661924,2,0.10811079079027937,1.8375389568186977,-0.4674156880944222,0.501299924120652,3,-1.3439120871188908,1.8897049790812726,-0.9757355730622765,0.30135604516860304,3,0.02931101187529447,2.1090263225173933,-0.9362106138111986,0.4997304406246081,2,0.10811079079027937,1.8375389568186977,-0.9502543637634489,0.5025084635641346,3
0.02583850475281971,1.5758282217552098,-0.46847120318589097,0.3012970816181963,4,-1.676840056103809,1.6614291014492861,-0.4514946170270953,0.5004950948150738,4,-1.576168113807194,1.4384888084450689,-0.4591385414300649,0.5014705915405431,5,0.02583850475281971,1.5758282217552098,-0.973659841826583,0.3013029475654258,4,-1.676840056103809,1.6614291014492861,-0.9344711105072544,0.4993374181070242,4,-1.576168113807194,1.4384888084450689,-0.9419198702205167,0.5026803863984644,5
-1.4105561578770887,1.24538118949567,-0.4655600911578724,0.3013735324976241,6,-0.2999333172819974,1.3735571477143227,-0.44624558363068006,0.5006566498645735,5,-0.37923740538891054,1.1924417059637442,-0.45649160373304754,0.5020403303885921,6,-1.4105561578770887,1.24538118949567,-0.9707751364870248,0.3013808149771424,6,-0.2999333172819974,1.3735571477143227,-0.9292471689413471,0.4994967911680448,5,-0.37923740538891054,1.1924417059637442,-0.9392813629040511,0.5032632635523109,6
