rownames,9.0,9.2,9.4,9.6,9.8,10.0,10.2,10.4,10.6,10.8,11.0,11.2,11.4,11.6,11.8,12.0,12.2,12.4,12.6,12.8,13.0,13.2,13.4,13.6,13.8,14.0,14.2,14.4,14.6,14.8,15.0,15.2,15.4,15.6,15.8,16.0,16.2,16.4,16.6,16.8,17.0,17.2,17.4,17.6,17.8,18.0
0.02,0.5699732254923637,0.5699982553493212,0.5700217631200857,0.5700438915099431,0.5700647668150125,0.5700845010074581,0.5701031935286832,0.5701209328557977,0.5701377978570099,0.570153858970446,0.5701691792296062,0.5701838151549976,0.5701978175341477,0.5702112320980468,0.5702241001158566,0.570236458911493,0.5702483423195446,0.570259781083027,0.5702708032045047,0.5702814342506215,0.5702916976225436,0.5703016147899694,0.5703112054955539,0.5703204879339059,0.5703294789050161,0.5703381939527571,0.5703466474809558,0.5703548528587875,0.5703628225111435,0.5703705680005333,0.5703781000981708,0.5703854288510388,0.5703925636380072,0.5703995132232926,0.570406285805176,0.5704128890598892,0.5704193301810109,0.5704256159190813,0.5704317526116144,0.5704377462180128,0.5704436023472507,0.5704493262836257,0.5704549230119134,0.5704603972383075,0.5704657534132981,0.5704709957471993
0.0225,0.5703102910658269,0.5703341833164108,0.5703566157265075,0.5703777259049764,0.5703976355860555,0.570416452658573,0.5704342729080982,0.5704511815305304,0.5704672544526737,0.5704825594651893,0.5704971572180467,0.570511102079409,0.5705244428870595,0.5705372235998465,0.5705494838661168,0.5705612595221862,0.5705725830284851,0.5705834838510055,0.5705939888004699,0.5706041223269642,0.5706139067818711,0.5706233626496275,0.5706325087460755,0.5706413623965993,0.5706499395879984,0.5706582551046671,0.5706663226419468,0.5706741549117347,0.5706817637287266,0.5706891600897258,0.5706963542417622,0.5707033557460627,0.5707101735298479,0.5707168159380881,0.5707232907771583,0.5707296053567125,0.5707357665261389,0.5707417807108881,0.5707476539413927,0.5707533918845464,0.5707589998705016,0.5707644829165246,0.5707698457513601,0.5707750928358943,0.5707802283827228,0.5707852563752186
0.025,0.5705362481429489,0.5705589124468256,0.570580186485819,0.5706002019728771,0.5706190753779368,0.570636909880143,0.5706537970475168,0.570669818300313,0.5706850461754934,0.5706995454257013,0.5707133739678215,0.5707265837102276,0.5707392212716401,0.5707513286027521,0.5707629435308493,0.5707741002325392,0.5707848296487682,0.5707951598461894,0.5708051163399414,0.5708147223727849,0.570823999170109,0.570832966156114,0.5708416411519226,0.5708500405471547,0.5708581794527202,0.5708660718277463,0.5708737305986147,0.5708811677597133,0.570888394457164,0.5708954210687704,0.5709022572666286,0.5709089120796047,0.5709153939421305,0.5709217107425952,0.5709278698644649,0.5709338782226652,0.5709397422988165,0.5709454681746766,0.5709510615577043,0.570956527810413,0.5709618719739131,0.570967098792048,0.5709722127311974,0.5709772180024975,0.5709821185784518,0.5709869182112316
0.0275,0.5706768784677585,0.5706982448975253,0.5707182965412813,0.5707371585763523,0.5707549416403053,0.570771743694729,0.570787651636989,0.5708027427034104,0.570817085680317,0.5708307419523014,0.5708437664137396,0.5708562082534077,0.5708681116410621,0.5708795163180801,0.5708904581159132,0.5709009694006999,0.5709110794667271,0.5709208148776319,0.5709301997665733,0.5709392561023893,0.5709480039229304,0.5709564615471887,0.5709646457580985,0.5709725719691174,0.5709802543707914,0.5709877060579438,0.5709949391452183,0.5710019648650714,0.5710087936523941,0.5710154352201392,0.5710218986243419,0.5710281923209581,0.5710343242145302,0.5710403017019527,0.5710461317108099,0.5710518207365874,0.5710573748694375,0.5710627998272965,0.571068100980139,0.5710732833715303,0.5710783517456834,0.5710833105646844,0.5710881640294786,0.5710929160980518,0.5710975705019841,0.5711021307618556
0.03,0.5707507791799104,0.5707707963493983,0.5707895787923715,0.5708072446461092,0.570823898268865,0.570839632007662,0.5708545277343153,0.5708686581797635,0.5708820880897822,0.5708948752222522,0.5709070712135587,0.5709187223231184,0.5709298700838027,0.5709405518614203,0.5709508013422029,0.5709606489545986,0.5709701222365403,0.5709792461576829,0.5709880433971952,0.5709965345917359,0.5710047385523038,0.5710126724583435,0.5710203520320203,0.571027791691205,0.5710350046898559,0.5710420032405104,0.5710487986238042,0.5710554012872532,0.5710618209275847,0.5710680665652352,0.5710741466079825,0.5710800689092218,0.5710858408111996,0.5710914691905835,0.5710969604934414,0.5711023207672886,0.5711075556893784,0.5711126705956564,0.5711176704993483,0.5711225601149404,0.5711273438777816,0.5711320259623192,0.5711366102980487,0.5711411005876871,0.5711455003201863,0.5711498127869068
0.0325,0.5707716453437256,0.5707902789699343,0.5708077612800866,0.5708242029812571,0.5708397018145428,0.5708543442190535,0.5708682067730592,0.5708813574636986,0.5708938567798819,0.5709057586546888,0.5709171112865542,0.5709279578459515,0.570938337082301,0.5709482838542983,0.5709578295871554,0.5709670026675417,0.5709758287893145,0.5709843312490501,0.5709925312094682,0.5710004479268063,0.5710080989485523,0.5710155002944306,0.5710226666127489,0.5710296113230509,0.5710363467425081,0.5710428842023176,0.5710492341513682,0.5710554062489365,0.5710614094484096,0.5710672520665124,0.571072941849814,0.5710784860293019,0.571083891367349,0.5710891641966713,0.571094310459673,0.5710993357359218,0.5711042452702995,0.57110904399671,0.571113736557176,0.5711183273223499,0.5711228204087513,0.5711272196938431,0.5711315288308767,0.5711357512631977,0.5711398902372076,0.5711439488145909
0.035,0.5707497380992061,0.5707669699370772,0.5707831360691529,0.5707983394869045,0.5708126710734561,0.5708262111476791,0.5708390308159762,0.5708511931569227,0.5708627542526384,0.5708737640766512,0.5708842672676429,0.5708943037887814,0.5709039095051345,0.5709131166746165,0.5709219543769997,0.570930448880749,0.570938623966312,0.570946501200995,0.5709541001804749,0.5709614387392028,0.5709685331329614,0.5709753982033173,0.5709820475164782,0.5709884934949276,0.5709947475302001,0.5710008200870921,0.5710067207991925,0.5710124585565108,0.5710180415799835,0.571023477494448,0.5710287733879357,0.5710339358695325,0.5710389711141819,0.5710438849034079,0.57104868266323,0.5710533694919517,0.5710579501847175,0.5710624292603023,0.5710668109753435,0.5710710993442464,0.5710752981526653,0.5710794109729054,0.5710834411750249,0.5710873919379534,0.5710912662629664,0.5710950669810718
0.0375,0.57069285875687,0.5707086858246389,0.5707235339178648,0.5707374981154387,0.5707506622804938,0.5707631004851496,0.5707748782535604,0.5707860536640137,0.5707966783073063,0.5708067981213867,0.57081645411118,0.5708256829691547,0.5708345176128874,0.5708429876432723,0.5708511197425651,0.5708589380153327,0.5708664642864515,0.5708737183551023,0.5708807182171287,0.5708874802585883,0.5708940194219598,0.5709003493546025,0.5709064825375156,0.5709124303972553,0.5709182034123174,0.5709238112012488,0.5709292626076105,0.5709345657793513,0.5709397282357305,0.5709447569352599,0.5709496583313857,0.5709544384280604,0.5709591028256485,0.5709636567609734,0.5709681051439257,0.5709724525880174,0.5709767034347976,0.5709808617772549,0.5709849314774565,0.570988916183746,0.5709928193423963,0.5709966442111345,0.571000393869386,0.5710040712278786,0.5710076790369253,0.5710112198969729
0.04,0.5706070126936353,0.5706214466988648,0.5706349885669222,0.5706477253397158,0.5706597337760089,0.5706710816388306,0.5706818288271324,0.5706920283881973,0.5707017273997254,0.5707109677417614,0.5707197867668862,0.5707282178756309,0.5707362910185949,0.5707440331193094,0.5707514684451468,0.5707586189189364,0.5707655043950388,0.5707721428903406,0.5707785507885137,0.5707847430146155,0.5707907331909255,0.5707965337650206,0.5708021561301337,0.5708076107235018,0.5708129071204631,0.5708180541118397,0.5708230597771525,0.5708279315541032,0.5708326762969543,0.5708373003350722,0.5708418095241071,0.5708462092981652,0.570850504711623,0.5708547004789399,0.5708588010128319,0.5708628104530133,0.5708667326922583,0.5708705714013751,0.57087433004632,0.570878011903829,0.5708816200761014,0.5708851575004853,0.5708886269603739,0.5708920310912765,0.5708953723911514,0.5708986532247491
