aggasi_mu,aggasi_sigma,aggasi_time,borg_mu,borg_sigma,borg_time,connors_mu,connors_sigma,connors_time,djokovic_mu,djokovic_sigma,djokovic_time,edberg_mu,edberg_sigma,edberg_time,federer_mu,federer_sigma,federer_time,hewitt_mu,hewitt_sigma,hewitt_time,lendl_mu,lendl_sigma,lendl_time,mcenroe_mu,mcenroe_sigma,mcenroe_time,nadal_mu,nadal_sigma,nadal_time,nastase_mu,nastase_sigma,nastase_time,sampras_mu,sampras_sigma,sampras_time,vilas_mu,vilas_sigma,vilas_time
4.579718277720483,0.2924411641087504,37100,,,,5.0955897859710815,0.3345677406528163,30625,5.927503455507837,0.31707309242293613,43588,4.064370683164626,0.3146544954666097,34979,6.301991116092671,0.3011277319602047,40683,4.420267921059062,0.3129846226456916,41545,4.417229283059211,0.29662663337010514,33516,4.086599242697209,0.3134425171984518,33761,5.576222437192287,0.29604474309853374,42510,2.9257926737374413,0.3332932065134307,29113,4.199412414454279,0.31704282291277147,37331,4.210833035322629,0.2756148561742493,30401
4.571352726180673,0.29403868491579016,37107,,,,5.160623927808,0.33990306185278774,30689,5.9313365587951905,0.31803301697856967,43595,4.075099610510032,0.31637058525818085,34993,6.307422453276235,0.31209975463962336,40712,4.407374651933717,0.31490836590123655,41552,4.384645273788633,0.3018102626941307,33530,4.100666177636756,0.3143564865133987,33775,5.5577290923480325,0.30386409878664106,42584,2.9067467743379214,0.34107952137785447,29134,4.152132994242226,0.32013924598556687,37366,4.190895213648318,0.2764043075182576,30408
4.570961527457654,0.2958088682067462,37114,,,,5.210669006430185,0.33055759167202325,30723,5.947464769269861,0.3265184214951124,43645,4.080758642185381,0.318155730213978,35007,6.349220129705268,0.3202867503095871,40761,4.40088221622844,0.31713350555917813,41559,4.291327575337671,0.30714649494659024,33580,4.081043645927793,0.323976331415886,33796,5.5506035615335865,0.30584773358968637,42594,2.905189594784676,0.3481361567343425,29156,4.111252696800082,0.3244677054487588,37380,4.1775457539677,0.2771750161046193,30416
4.572712779349705,0.3021346339576864,37128,,,,5.216051826054772,0.3271410156018721,30737,5.889338303297514,0.3297893037263825,43686,4.080615665947985,0.31916831549134334,35063,6.361360463309559,0.320250256240909,40767,4.394686933531447,0.31146856668160017,41635,4.234327133440031,0.3025414772941405,33607,4.082335372403666,0.3270358163098704,33803,5.557350438978545,0.3094390166280074,42609,2.9340629279077852,0.34437963722121817,29232,4.097787434932681,0.3267499936340272,37387,4.146049898680856,0.2792347529448997,30430
4.561981392128898,0.3156757937357815,37149,,,,5.245987108869033,0.3245499734473625,30751,5.881281584054175,0.33215590142933027,43701,4.0864916249193515,0.31466935668487755,35077,6.401158929447108,0.3225600373086314,40782,4.33641479595335,0.3114369751410286,41650,4.22387941422806,0.30042963988068117,33614,4.0810476218468414,0.34278123256878046,33831,5.597212294899396,0.3168245888610986,42644,2.931944321973718,0.34335860698811954,29239,4.083674174069193,0.33154356495309806,37401,4.1387967816879545,0.2796594208974348,30435
4.595194358338521,0.32934750777842514,37177,,,,5.265327253348515,0.3226106429488244,30765,5.899416712959959,0.33698413056914733,43736,4.116429325479752,0.304991614168715,35105,6.540593563673505,0.3282248873218618,40845,4.261490286716475,0.30748557614164773,41678,4.176845033902198,0.297418427428991,33635,4.083751112615541,0.35138484933662606,33845,5.602764319358712,0.318928661525882,42650,2.9326773068786527,0.34258498785549657,29246,4.08959634669,0.336411879212799,37415,4.121961702203037,0.28160770862762535,30443
4.9409750710213665,0.3141674900678679,37310,,,,5.275479251783472,0.3199941615333835,30794,5.9024556264588695,0.3384777124408625,43742,4.145376400130804,0.29780390299321463,35119,6.551293618398897,0.3277718025044887,40852,4.2452106443306725,0.30712472443831834,41685,4.169946152841799,0.295892478804811,33642,4.0750680880843015,0.3776436566897064,33880,5.803763497498981,0.3155476449185373,42734,2.923614697707143,0.34262012089651583,29260,4.107142247340229,0.342282529706401,37429,4.087888784927855,0.286824988220927,30457
4.9568574696629755,0.3105751244223167,37317,,,,5.278314621347828,0.3184872581566104,30806,5.943722320904048,0.3501606001465192,43764,4.164051829611975,0.2938855275505924,35126,6.565366177259338,0.3217664164810015,40908,4.2205666746730754,0.3082931558833916,41702,4.160181157907677,0.2956314310817847,33649,4.060408723832798,0.40043222078030644,33908,5.849793206924422,0.30954147082980293,42749,2.935165746134651,0.3408406121251378,29288,4.199571469593432,0.35598491822408984,37464,4.003911144102716,0.29779950302259545,30485
4.964402295228812,0.30857069671180254,37324,,,,5.291254636807064,0.3160046126008272,30828,5.952404224679283,0.3594771148068679,43777,4.181942619186663,0.29156166909579934,35133,6.58303566838684,0.3177993548101075,40922,4.203183848321153,0.30895111880872617,41715,4.151895875715184,0.29619773424328255,33656,4.0542097447071805,0.4072468564130125,33915,5.923397417467467,0.2988143174984279,42791,2.9298831938543564,0.34136233463140975,29295,4.216512738102296,0.3599127296277309,37471,3.9713132924230456,0.3009250951542187,30506
4.982760539147789,0.30700146306793463,37331,,,,5.296706951264596,0.3149816947176985,30842,6.113506963030569,0.4147335912352783,43848,4.198463561820331,0.28972192497808497,35140,6.622779115983992,0.3115059897382274,40950,4.170352835890322,0.30861971818114897,41734,4.142452124219163,0.29338357076684907,33691,4.040917030782707,0.43869078001947587,33944,5.947976674623493,0.29605404324014045,42801,2.92871071290616,0.34220179320490646,29302,4.259434455699655,0.370686674845095,37485,3.9650677005436,0.3019873515969071,30513
